 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 49 1 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 49 1 100 0 0 0 0 2
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 0 0 0 0 8
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 13
2.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 54 1 95 3 0 0 0 13
3.000000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 56 1 93 5 0 0 0 15
3.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 57 1 92 5 0 0 0 21
4.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 59 1 90 9 0 0 0 26
4.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 59 1 90 9 0 0 0 33
5.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 47 3 0.000000E+00 0.000000E+00 59 1 90 11 0 0 0 34
5.500000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 47 3 0.000000E+00 0.000000E+00 61 1 88 12 0 0 0 38
6.000000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 47 3 0.000000E+00 0.000000E+00 65 1 84 13 0 0 0 44
6.500000E+03 9.999999E+01 1.400000E-06 46 4 4.000000E-07 47 3 0.000000E+00 0.000000E+00 69 1 80 15 0 0 0 48
7.000000E+03 9.999999E+01 1.900000E-06 45 5 6.000000E-07 47 3 0.000000E+00 0.000000E+00 70 1 79 16 0 0 0 53
7.500000E+03 9.999999E+01 1.900000E-06 45 5 6.000000E-07 47 3 0.000000E+00 0.000000E+00 70 1 79 17 0 0 0 59
8.000000E+03 9.999999E+01 1.700000E-06 43 7 6.000000E-07 47 3 0.000000E+00 0.000000E+00 74 1 75 20 0 0 0 67
8.500000E+03 9.999999E+01 1.700000E-06 43 7 6.000000E-07 47 3 0.000000E+00 0.000000E+00 79 1 70 21 0 0 0 75
9.000000E+03 9.999999E+01 1.700000E-06 43 7 5.000000E-07 46 4 0.000000E+00 0.000000E+00 81 1 68 22 0 0 0 82
9.500000E+03 9.999999E+01 1.700000E-06 43 7 5.000000E-07 46 4 0.000000E+00 0.000000E+00 83 1 66 27 0 0 0 84
1.000000E+04 9.999999E+01 1.600000E-06 42 8 5.000000E-07 46 4 0.000000E+00 0.000000E+00 86 1 63 33 0 0 0 93
1.050000E+04 9.999999E+01 2.200000E-06 42 8 7.000000E-07 46 4 0.000000E+00 0.000000E+00 91 1 58 39 0 0 0 97
1.100000E+04 9.999999E+01 2.100000E-06 41 9 7.000000E-07 46 4 0.000000E+00 0.000000E+00 94 1 55 44 0 0 0 100
1.150000E+04 9.999999E+01 2.100000E-06 41 9 7.000000E-07 46 4 0.000000E+00 0.000000E+00 98 1 51 47 0 0 0 107
1.200000E+04 9.999999E+01 2.000000E-06 40 10 7.000000E-07 46 4 0.000000E+00 0.000000E+00 101 1 48 53 0 0 0 113
1.250000E+04 9.999999E+01 2.000000E-06 40 10 7.000000E-07 46 4 0.000000E+00 0.000000E+00 103 1 46 61 0 0 0 116
1.300000E+04 9.999999E+01 2.000000E-06 40 10 6.000000E-07 45 5 0.000000E+00 0.000000E+00 105 1 44 68 0 0 0 119
1.350000E+04 9.999999E+01 2.000000E-06 40 10 6.000000E-07 45 5 0.000000E+00 0.000000E+00 107 1 42 80 0 2 0 120
1.400000E+04 9.999999E+01 2.600000E-06 40 10 7.000000E-07 44 6 0.000000E+00 0.000000E+00 109 1 40 84 0 2 0 127
1.450000E+04 9.999999E+01 3.200000E-06 40 10 8.000000E-07 43 7 0.000000E+00 0.000000E+00 110 1 39 90 0 2 0 131
1.500000E+04 9.999999E+01 3.200000E-06 40 10 6.000000E-07 41 9 0.000000E+00 0.000000E+00 114 1 35 99 0 2 4 136
1.550000E+04 9.999999E+01 3.700000E-06 39 11 6.000000E-07 39 11 0.000000E+00 0.000000E+00 115 1 34 104 0 2 4 142
1.600000E+04 9.999999E+01 4.900000E-06 39 11 1.000000E-06 39 11 0.000000E+00 0.000000E+00 117 1 32 109 0 2 4 142
1.650000E+04 9.999999E+01 4.900000E-06 39 11 1.000000E-06 39 11 0.000000E+00 0.000000E+00 118 1 31 115 0 4 4 148
1.700000E+04 9.999999E+01 4.800000E-06 38 12 9.000000E-07 38 12 0.000000E+00 0.000000E+00 119 1 30 122 0 4 4 149
1.750000E+04 9.999999E+01 4.800000E-06 38 12 8.000000E-07 37 13 0.000000E+00 0.000000E+00 120 1 29 127 0 4 4 155
