 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 1
1.500000E+03 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 54 0 96 0 0 0 0 2
2.000000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 54 0 96 0 0 0 0 3
2.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 55 0 95 2 0 0 0 7
3.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 56 0 94 3 0 0 0 18
3.500000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 57 0 93 3 0 0 0 24
4.000000E+03 9.999999E+01 1.200000E-06 50 0 1.000000E-07 47 3 0.000000E+00 0.000000E+00 61 0 89 4 0 0 0 32
4.500000E+03 9.999999E+01 1.200000E-06 50 0 0.000000E+00 45 5 0.000000E+00 0.000000E+00 63 0 87 5 0 0 0 36
5.000000E+03 9.999999E+01 1.200000E-06 50 0 0.000000E+00 45 5 0.000000E+00 0.000000E+00 72 0 78 7 0 0 0 37
5.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 74 0 76 9 0 0 0 39
6.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 74 0 76 11 0 2 0 43
6.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 77 1 72 16 0 2 10 49
7.000000E+03 9.999999E+01 1.000000E-06 48 2 0.000000E+00 45 5 0.000000E+00 0.000000E+00 79 1 70 18 0 2 10 52
7.500000E+03 9.999999E+01 1.000000E-06 48 2 0.000000E+00 45 5 0.000000E+00 0.000000E+00 79 1 70 22 0 2 10 61
8.000000E+03 9.999999E+01 1.600000E-06 48 2 2.000000E-07 45 5 0.000000E+00 0.000000E+00 82 1 67 27 0 2 10 63
8.500000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 85 1 64 31 0 2 10 67
9.000000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 87 1 62 36 0 2 18 73
9.500000E+03 9.999999E+01 2.000000E-06 46 4 4.000000E-07 45 5 0.000000E+00 0.000000E+00 92 1 57 45 0 2 18 76
1.000000E+04 9.999999E+01 2.000000E-06 46 4 4.000000E-07 45 5 0.000000E+00 0.000000E+00 95 1 54 49 0 2 18 80
1.050000E+04 9.999999E+01 3.800000E-06 46 4 9.000000E-07 44 6 0.000000E+00 0.000000E+00 100 0 50 54 0 2 18 81
1.100000E+04 9.999999E+01 3.700000E-06 45 5 9.000000E-07 44 6 0.000000E+00 0.000000E+00 100 0 50 59 0 2 18 86
