 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 2
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 6
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 7
2.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 50 1 99 0 0 0 0 9
2.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 12
3.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 56 1 93 1 0 0 0 15
3.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 58 1 91 1 0 0 0 18
4.000000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 58 1 91 1 0 0 0 23
4.500000E+03 9.999999E+01 1.000000E-06 48 2 1.000000E-07 47 3 0.000000E+00 0.000000E+00 61 1 88 2 0 0 0 26
5.000000E+03 9.999999E+01 2.100000E-06 47 3 3.000000E-07 45 5 0.000000E+00 0.000000E+00 64 1 85 2 0 0 0 27
5.500000E+03 9.999999E+01 2.700000E-06 47 3 5.000000E-07 45 5 0.000000E+00 0.000000E+00 64 1 85 6 0 0 0 29
6.000000E+03 9.999999E+01 2.700000E-06 47 3 5.000000E-07 45 5 0.000000E+00 0.000000E+00 66 1 83 9 0 0 0 35
6.500000E+03 9.999999E+01 2.600000E-06 46 4 3.000000E-07 43 7 0.000000E+00 0.000000E+00 68 1 81 13 0 0 0 38
7.000000E+03 9.999999E+01 2.600000E-06 46 4 3.000000E-07 43 7 0.000000E+00 0.000000E+00 69 1 80 15 0 0 0 42
7.500000E+03 9.999999E+01 2.500000E-06 45 5 3.000000E-07 43 7 0.000000E+00 0.000000E+00 72 1 77 17 0 0 0 47
8.000000E+03 9.999999E+01 2.500000E-06 45 5 2.000000E-07 42 8 0.000000E+00 0.000000E+00 77 1 72 19 0 0 0 51
8.500000E+03 9.999999E+01 2.500000E-06 45 5 2.000000E-07 42 8 0.000000E+00 0.000000E+00 78 1 71 22 0 2 8 59
9.000000E+03 9.999999E+01 2.500000E-06 45 5 1.000000E-07 41 9 0.000000E+00 0.000000E+00 79 1 70 26 0 2 8 67
9.500000E+03 9.999999E+01 3.100000E-06 45 5 3.000000E-07 41 9 0.000000E+00 0.000000E+00 85 1 64 29 0 2 8 72
1.000000E+04 9.999999E+01 3.100000E-06 45 5 2.000000E-07 40 10 0.000000E+00 0.000000E+00 87 1 62 33 0 2 8 81
1.050000E+04 9.999999E+01 3.100000E-06 45 5 0.000000E+00 38 12 0.000000E+00 0.000000E+00 90 1 59 36 0 2 8 84
1.100000E+04 9.999999E+01 3.000000E-06 44 6 0.000000E+00 38 12 0.000000E+00 0.000000E+00 91 1 58 39 0 4 8 89
1.150000E+04 9.999999E+01 3.000000E-06 44 6 0.000000E+00 38 12 0.000000E+00 0.000000E+00 96 1 53 45 0 4 8 93
1.200000E+04 9.999999E+01 3.000000E-06 44 6 0.000000E+00 38 12 0.000000E+00 0.000000E+00 96 1 53 49 0 4 8 102
1.250000E+04 9.999999E+01 3.000000E-06 44 6 0.000000E+00 38 12 0.000000E+00 0.000000E+00 100 1 49 52 0 4 8 107
1.300000E+04 9.999999E+01 2.800000E-06 42 8 0.000000E+00 38 12 0.000000E+00 0.000000E+00 100 1 49 55 0 4 8 112
1.350000E+04 9.999999E+01 2.800000E-06 42 8 0.000000E+00 38 12 0.000000E+00 0.000000E+00 104 1 45 60 0 4 8 117
1.400000E+04 9.999999E+01 2.800000E-06 42 8 0.000000E+00 38 12 0.000000E+00 0.000000E+00 104 1 45 69 0 4 8 124
1.450000E+04 9.999999E+01 3.400000E-06 42 8 2.000000E-07 38 12 0.000000E+00 0.000000E+00 107 0 43 74 0 4 8 133
1.500000E+04 9.999999E+01 3.400000E-06 42 8 1.000000E-07 37 13 0.000000E+00 0.000000E+00 110 0 40 77 0 4 8 135
1.550000E+04 9.999999E+01 3.400000E-06 42 8 0.000000E+00 36 14 0.000000E+00 0.000000E+00 111 0 39 84 0 4 8 143
1.600000E+04 9.999999E+01 3.400000E-06 42 8 0.000000E+00 36 14 0.000000E+00 0.000000E+00 112 0 38 92 0 4 8 148
1.650000E+04 9.999999E+01 4.000000E-06 42 8 2.000000E-07 36 14 0.000000E+00 0.000000E+00 113 0 37 98 0 4 8 149
1.700000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 115 0 35 102 0 4 8 155
1.750000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 115 0 35 110 0 4 16 157
1.800000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 115 0 35 125 0 6 16 161
1.850000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 116 0 34 133 0 6 16 163
1.900000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 116 0 34 138 0 8 16 170
1.950000E+04 9.999999E+01 4.000000E-06 42 8 0.000000E+00 34 16 0.000000E+00 0.000000E+00 116 0 34 151 0 8 18 176
2.000000E+04 9.999999E+01 3.900000E-06 41 9 0.000000E+00 34 16 0.000000E+00 0.000000E+00 116 0 34 159 0 8 18 182
2.050000E+04 9.999999E+01 4.500000E-06 41 9 2.000000E-07 34 16 0.000000E+00 0.000000E+00 117 0 33 168 0 8 18 185
2.100000E+04 9.999999E+01 5.100000E-06 41 9 2.000000E-07 32 18 0.000000E+00 0.000000E+00 117 0 33 175 0 8 18 186
2.150000E+04 9.999999E+01 5.100000E-06 41 9 0.000000E+00 30 20 0.000000E+00 0.000000E+00 118 0 32 179 0 8 18 188
2.200000E+04 9.999999E+01 5.100000E-06 41 9 0.000000E+00 30 20 0.000000E+00 0.000000E+00 120 0 30 187 0 10 18 193
2.250000E+04 9.999999E+01 5.100000E-06 41 9 0.000000E+00 30 20 0.000000E+00 0.000000E+00 121 0 29 194 0 10 18 195
2.300000E+04 9.999999E+01 5.100000E-06 41 9 0.000000E+00 30 20 0.000000E+00 0.000000E+00 122 0 28 204 0 12 18 197
