 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 2
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 2
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 0 97 0 0 0 0 5
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 54 0 96 0 0 0 0 11
3.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 53 1 96 0 0 0 0 15
3.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 47 3 0.000000E+00 0.000000E+00 56 1 93 0 0 0 0 18
4.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 47 3 0.000000E+00 0.000000E+00 57 1 92 1 0 0 0 21
4.500000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 47 3 0.000000E+00 0.000000E+00 57 1 92 1 0 0 0 22
5.000000E+03 9.999999E+01 1.100000E-06 49 1 1.000000E-07 46 4 0.000000E+00 0.000000E+00 62 1 87 3 0 0 0 28
5.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 44 6 0.000000E+00 0.000000E+00 64 1 85 4 0 0 0 34
6.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 44 6 0.000000E+00 0.000000E+00 67 1 82 6 0 0 0 40
6.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 44 6 0.000000E+00 0.000000E+00 72 1 77 6 0 0 0 42
7.000000E+03 9.999999E+01 1.000000E-06 48 2 0.000000E+00 44 6 0.000000E+00 0.000000E+00 74 1 75 10 0 0 6 46
7.500000E+03 9.999999E+01 1.600000E-06 48 2 2.000000E-07 44 6 0.000000E+00 0.000000E+00 76 1 73 13 0 0 6 53
8.000000E+03 9.999999E+01 1.600000E-06 48 2 2.000000E-07 44 6 0.000000E+00 0.000000E+00 82 1 67 23 0 0 6 59
8.500000E+03 9.999999E+01 1.500000E-06 47 3 2.000000E-07 44 6 0.000000E+00 0.000000E+00 85 1 64 31 0 0 6 65
9.000000E+03 9.999999E+01 1.500000E-06 47 3 2.000000E-07 44 6 0.000000E+00 0.000000E+00 87 1 62 33 0 0 6 70
9.500000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 44 6 0.000000E+00 0.000000E+00 90 1 59 35 0 0 6 77
1.000000E+04 9.999999E+01 2.100000E-06 47 3 4.000000E-07 44 6 0.000000E+00 0.000000E+00 93 1 56 41 0 0 6 80
1.050000E+04 9.999999E+01 2.700000E-06 47 3 6.000000E-07 44 6 0.000000E+00 0.000000E+00 95 1 54 45 0 0 6 83
1.100000E+04 9.999999E+01 2.700000E-06 47 3 6.000000E-07 44 6 0.000000E+00 0.000000E+00 99 1 50 51 0 0 6 86
