 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 1 0 0 0 2
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 5
2.000000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 9
2.500000E+03 9.999999E+01 3.000000E-07 47 3 0.000000E+00 48 2 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 10
3.000000E+03 9.999999E+01 9.000000E-07 47 3 1.000000E-07 46 4 0.000000E+00 0.000000E+00 53 1 96 1 0 0 0 11
3.500000E+03 9.999999E+01 1.300000E-06 45 5 3.000000E-07 46 4 0.000000E+00 0.000000E+00 58 1 91 2 0 0 0 17
4.000000E+03 9.999999E+01 1.300000E-06 45 5 3.000000E-07 46 4 0.000000E+00 0.000000E+00 60 1 89 6 0 0 0 20
4.500000E+03 9.999999E+01 1.300000E-06 45 5 3.000000E-07 46 4 0.000000E+00 0.000000E+00 63 1 86 9 0 0 0 23
5.000000E+03 9.999999E+01 1.200000E-06 44 6 2.000000E-07 45 5 0.000000E+00 0.000000E+00 66 1 83 12 0 0 0 27
5.500000E+03 9.999999E+01 1.200000E-06 44 6 2.000000E-07 45 5 0.000000E+00 0.000000E+00 69 1 80 13 0 0 0 32
6.000000E+03 9.999999E+01 1.200000E-06 44 6 1.000000E-07 44 6 0.000000E+00 0.000000E+00 70 1 79 15 0 0 0 34
6.500000E+03 9.999999E+01 1.100000E-06 43 7 1.000000E-07 44 6 0.000000E+00 0.000000E+00 71 1 78 18 0 0 0 41
7.000000E+03 9.999999E+01 1.100000E-06 43 7 0.000000E+00 43 7 0.000000E+00 0.000000E+00 77 0 73 21 0 0 0 42
7.500000E+03 9.999999E+01 1.100000E-06 43 7 0.000000E+00 43 7 0.000000E+00 0.000000E+00 82 0 68 23 0 0 0 47
8.000000E+03 9.999999E+01 1.000000E-06 42 8 0.000000E+00 43 7 0.000000E+00 0.000000E+00 85 0 65 24 0 0 0 54
8.500000E+03 9.999999E+01 2.200000E-06 42 8 4.000000E-07 43 7 0.000000E+00 0.000000E+00 86 0 64 28 0 0 0 58
9.000000E+03 9.999999E+01 2.200000E-06 42 8 4.000000E-07 43 7 0.000000E+00 0.000000E+00 88 0 62 32 0 0 0 63
9.500000E+03 9.999999E+01 2.800000E-06 42 8 4.000000E-07 41 9 0.000000E+00 0.000000E+00 92 0 58 39 0 0 0 68
1.000000E+04 9.999999E+01 2.800000E-06 42 8 4.000000E-07 41 9 0.000000E+00 0.000000E+00 94 0 56 45 0 0 0 76
1.050000E+04 9.999999E+01 3.400000E-06 42 8 5.000000E-07 40 10 0.000000E+00 0.000000E+00 96 0 54 49 0 0 0 82
1.100000E+04 9.999999E+01 3.400000E-06 42 8 4.000000E-07 39 11 0.000000E+00 0.000000E+00 98 0 52 51 0 0 0 88
1.150000E+04 9.999999E+01 5.200000E-06 42 8 1.000000E-06 39 11 0.000000E+00 0.000000E+00 99 0 51 59 0 0 0 94
1.200000E+04 9.999999E+01 5.200000E-06 42 8 1.000000E-06 39 11 0.000000E+00 0.000000E+00 102 0 48 62 0 0 0 101
1.250000E+04 9.999999E+01 5.800000E-06 42 8 1.200000E-06 39 11 0.000000E+00 0.000000E+00 104 0 46 69 0 0 0 108
1.300000E+04 9.999999E+01 5.800000E-06 42 8 1.200000E-06 39 11 0.000000E+00 0.000000E+00 106 0 44 71 0 0 0 113
1.350000E+04 9.999999E+01 5.800000E-06 42 8 1.000000E-06 37 13 0.000000E+00 0.000000E+00 106 0 44 75 0 2 0 117
1.400000E+04 9.999999E+01 6.900000E-06 41 9 1.300000E-06 36 14 0.000000E+00 0.000000E+00 106 0 44 81 0 2 0 122
1.450000E+04 9.999999E+01 6.900000E-06 41 9 1.300000E-06 36 14 0.000000E+00 0.000000E+00 108 0 42 84 0 2 0 125
1.500000E+04 9.999999E+01 6.800000E-06 40 10 1.200000E-06 35 15 0.000000E+00 0.000000E+00 111 0 39 93 0 2 0 134
1.550000E+04 9.999999E+01 7.400000E-06 40 10 1.400000E-06 35 15 0.000000E+00 0.000000E+00 111 0 39 100 0 2 0 139
1.600000E+04 9.999999E+01 7.400000E-06 40 10 1.300000E-06 34 16 0.000000E+00 0.000000E+00 114 0 36 108 0 2 0 145
1.650000E+04 9.999999E+01 7.300000E-06 39 11 1.200000E-06 33 17 0.000000E+00 0.000000E+00 116 0 34 117 0 2 0 150
1.700000E+04 9.999999E+01 7.300000E-06 39 11 1.200000E-06 33 17 0.000000E+00 0.000000E+00 119 0 31 124 0 2 0 157
1.750000E+04 9.999999E+01 7.900000E-06 39 11 1.300000E-06 32 18 0.000000E+00 0.000000E+00 121 0 29 129 0 2 0 160
1.800000E+04 9.999999E+01 8.500000E-06 39 11 1.400000E-06 31 19 0.000000E+00 0.000000E+00 124 0 26 137 0 4 0 163
1.850000E+04 9.999999E+01 8.400000E-06 38 12 1.400000E-06 31 19 0.000000E+00 0.000000E+00 124 0 26 146 0 6 0 165
1.900000E+04 9.999999E+01 8.300000E-06 37 13 1.400000E-06 31 19 0.000000E+00 0.000000E+00 124 0 26 156 0 6 0 171
1.950000E+04 9.999999E+01 8.900000E-06 37 13 1.600000E-06 31 19 0.000000E+00 0.000000E+00 124 0 26 163 0 6 0 178
2.000000E+04 9.999999E+01 9.500000E-06 37 13 1.800000E-06 31 19 0.000000E+00 0.000000E+00 125 0 25 171 0 6 0 179
2.050000E+04 9.999999E+01 9.500000E-06 37 13 1.800000E-06 31 19 0.000000E+00 0.000000E+00 126 0 24 178 0 6 0 181
2.100000E+04 9.999999E+01 9.500000E-06 37 13 1.700000E-06 30 20 0.000000E+00 0.000000E+00 127 0 23 185 0 6 0 184
2.150000E+04 9.999999E+01 9.500000E-06 37 13 1.700000E-06 30 20 0.000000E+00 0.000000E+00 132 0 18 189 0 6 0 190
2.200000E+04 9.999999E+01 9.500000E-06 37 13 1.600000E-06 29 21 0.000000E+00 0.000000E+00 133 0 17 197 0 6 0 192
