 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 0 0 0 0 4
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 0 0 0 0 7
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 54 0 96 0 0 0 0 8
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 1 0 0 0 9
3.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 59 1 90 2 0 0 0 13
3.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 63 1 86 3 0 0 0 17
4.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 65 1 84 3 0 0 0 18
4.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 66 1 83 4 0 0 0 20
5.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 70 1 79 7 0 0 0 24
5.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 71 1 78 9 0 0 0 32
6.000000E+03 9.999999E+01 5.000000E-07 49 1 1.000000E-07 49 1 0.000000E+00 0.000000E+00 72 1 77 9 0 0 0 36
6.500000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 48 2 0.000000E+00 0.000000E+00 72 1 77 11 0 0 0 42
7.000000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 47 3 0.000000E+00 0.000000E+00 75 1 74 13 0 0 0 43
7.500000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 47 3 0.000000E+00 0.000000E+00 75 1 74 14 0 0 0 50
8.000000E+03 9.999999E+01 1.000000E-06 48 2 1.000000E-07 46 4 0.000000E+00 0.000000E+00 81 1 68 18 0 0 0 58
8.500000E+03 9.999999E+01 1.600000E-06 48 2 3.000000E-07 46 4 0.000000E+00 0.000000E+00 82 1 67 25 0 0 0 62
