 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 1 96 0 0 0 0 5
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 0 0 0 0 11
2.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 55 1 94 2 0 0 0 13
3.000000E+03 9.999999E+01 1.200000E-06 50 0 4.000000E-07 50 0 0.000000E+00 0.000000E+00 57 1 92 2 0 0 0 18
3.500000E+03 9.999999E+01 1.000000E-06 48 2 4.000000E-07 50 0 0.000000E+00 0.000000E+00 58 1 91 3 0 0 0 24
4.000000E+03 9.999999E+01 1.000000E-06 48 2 4.000000E-07 50 0 0.000000E+00 0.000000E+00 60 1 89 4 0 0 0 29
4.500000E+03 9.999999E+01 1.000000E-06 48 2 3.000000E-07 49 1 0.000000E+00 0.000000E+00 64 1 85 6 0 0 0 30
5.000000E+03 9.999999E+01 1.600000E-06 48 2 4.000000E-07 48 2 0.000000E+00 0.000000E+00 67 1 82 7 0 0 0 36
5.500000E+03 9.999999E+01 1.600000E-06 48 2 4.000000E-07 48 2 0.000000E+00 0.000000E+00 69 1 80 10 0 0 0 42
6.000000E+03 9.999999E+01 1.600000E-06 48 2 4.000000E-07 48 2 0.000000E+00 0.000000E+00 69 1 80 13 0 0 0 45
6.500000E+03 9.999999E+01 2.700000E-06 47 3 8.000000E-07 48 2 0.000000E+00 0.000000E+00 75 0 75 15 0 0 10 51
7.000000E+03 9.999999E+01 2.600000E-06 46 4 7.000000E-07 47 3 0.000000E+00 0.000000E+00 77 0 73 18 0 0 10 55
7.500000E+03 9.999999E+01 2.600000E-06 46 4 5.000000E-07 45 5 0.000000E+00 0.000000E+00 79 0 71 22 0 0 10 58
8.000000E+03 9.999999E+01 2.600000E-06 46 4 5.000000E-07 45 5 0.000000E+00 0.000000E+00 80 0 70 26 0 0 10 60
8.500000E+03 9.999999E+01 2.600000E-06 46 4 5.000000E-07 45 5 0.000000E+00 0.000000E+00 83 0 67 30 0 0 10 66
9.000000E+03 9.999999E+01 3.200000E-06 46 4 7.000000E-07 45 5 0.000000E+00 0.000000E+00 88 0 62 32 0 2 10 68
9.500000E+03 9.999999E+01 3.100000E-06 45 5 7.000000E-07 45 5 0.000000E+00 0.000000E+00 89 0 61 36 0 2 10 75
1.000000E+04 9.999999E+01 3.100000E-06 45 5 7.000000E-07 45 5 0.000000E+00 0.000000E+00 91 0 59 41 0 2 10 77
1.050000E+04 9.999999E+01 3.100000E-06 45 5 7.000000E-07 45 5 0.000000E+00 0.000000E+00 93 0 57 48 0 2 10 87
1.100000E+04 9.999999E+01 3.700000E-06 45 5 8.000000E-07 44 6 0.000000E+00 0.000000E+00 94 0 56 57 0 2 10 91
