 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 2
1.500000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 2
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 3
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 4
3.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 2 0 0 0 9
3.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 58 1 91 3 0 0 0 11
4.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 59 1 90 3 0 0 0 13
4.500000E+03 9.999999E+01 1.200000E-06 50 0 3.000000E-07 49 1 0.000000E+00 0.000000E+00 63 1 86 5 0 0 0 19
5.000000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 64 1 85 7 0 0 0 25
5.500000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 65 1 84 8 0 0 0 29
6.000000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 70 1 79 10 0 2 0 33
6.500000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 72 1 77 13 0 2 0 41
7.000000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 72 1 77 16 0 2 0 44
7.500000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 73 1 76 19 0 2 0 50
8.000000E+03 9.999999E+01 1.100000E-06 49 1 2.000000E-07 48 2 0.000000E+00 0.000000E+00 75 1 74 22 0 2 0 51
8.500000E+03 9.999999E+01 2.300000E-06 49 1 6.000000E-07 48 2 0.000000E+00 0.000000E+00 78 1 71 28 0 4 0 57
9.000000E+03 9.999999E+01 2.900000E-06 49 1 8.000000E-07 48 2 0.000000E+00 0.000000E+00 80 1 69 29 0 6 0 64
9.500000E+03 9.999999E+01 2.800000E-06 48 2 8.000000E-07 48 2 0.000000E+00 0.000000E+00 83 1 66 33 0 6 0 68
1.000000E+04 9.999999E+01 2.700000E-06 47 3 7.000000E-07 47 3 0.000000E+00 0.000000E+00 89 1 60 35 0 6 0 69
1.050000E+04 9.999999E+01 3.300000E-06 47 3 9.000000E-07 47 3 0.000000E+00 0.000000E+00 89 1 60 38 0 6 8 75
1.100000E+04 9.999999E+01 3.300000E-06 47 3 8.000000E-07 46 4 0.000000E+00 0.000000E+00 91 1 58 44 0 6 8 78
1.150000E+04 9.999999E+01 3.200000E-06 46 4 8.000000E-07 46 4 0.000000E+00 0.000000E+00 93 1 56 45 0 6 8 83
1.200000E+04 9.999999E+01 3.800000E-06 46 4 1.000000E-06 46 4 0.000000E+00 0.000000E+00 94 1 55 54 0 6 8 88
1.250000E+04 9.999999E+01 3.700000E-06 45 5 1.000000E-06 46 4 0.000000E+00 0.000000E+00 96 1 53 58 0 8 8 91
1.300000E+04 9.999999E+01 3.700000E-06 45 5 1.000000E-06 46 4 0.000000E+00 0.000000E+00 97 1 52 64 0 8 8 96
