 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 2
1.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 0 0 0 0 4
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 0 97 0 0 0 0 6
2.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 55 0 95 0 0 0 0 10
2.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 55 0 95 1 0 0 0 13
3.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 48 2 0.000000E+00 0.000000E+00 58 0 92 2 0 0 0 17
3.500000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 47 3 0.000000E+00 0.000000E+00 62 0 88 6 0 0 0 23
4.000000E+03 9.999999E+01 6.000000E-07 50 0 0.000000E+00 47 3 0.000000E+00 0.000000E+00 63 0 87 8 0 0 0 25
4.500000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 47 3 0.000000E+00 0.000000E+00 66 0 84 9 0 0 0 31
5.000000E+03 9.999999E+01 1.800000E-06 50 0 4.000000E-07 47 3 0.000000E+00 0.000000E+00 68 0 82 11 0 0 0 33
5.500000E+03 9.999999E+01 1.800000E-06 50 0 4.000000E-07 47 3 0.000000E+00 0.000000E+00 74 0 76 12 0 0 0 37
6.000000E+03 9.999999E+01 1.800000E-06 50 0 4.000000E-07 47 3 0.000000E+00 0.000000E+00 76 0 74 19 0 0 0 47
6.500000E+03 9.999999E+01 3.000000E-06 50 0 8.000000E-07 47 3 0.000000E+00 0.000000E+00 77 0 73 23 0 0 0 52
7.000000E+03 9.999999E+01 3.500000E-06 49 1 9.000000E-07 46 4 0.000000E+00 0.000000E+00 80 0 70 28 0 0 0 55
7.500000E+03 9.999999E+01 4.100000E-06 49 1 1.000000E-06 45 5 0.000000E+00 0.000000E+00 82 0 68 33 0 0 0 61
8.000000E+03 9.999999E+01 4.100000E-06 49 1 1.000000E-06 45 5 0.000000E+00 0.000000E+00 83 0 67 41 0 0 0 67
8.500000E+03 9.999999E+01 4.100000E-06 49 1 1.000000E-06 45 5 0.000000E+00 0.000000E+00 84 0 66 42 0 0 0 72
9.000000E+03 9.999999E+01 4.700000E-06 49 1 1.000000E-06 43 7 0.000000E+00 0.000000E+00 87 0 63 43 0 0 0 77
9.500000E+03 9.999999E+01 4.700000E-06 49 1 9.000000E-07 42 8 0.000000E+00 0.000000E+00 88 0 62 45 0 0 0 83
1.000000E+04 9.999999E+01 5.900000E-06 49 1 1.300000E-06 42 8 0.000000E+00 0.000000E+00 92 0 58 52 0 2 0 87
1.050000E+04 9.999999E+01 5.900000E-06 49 1 1.300000E-06 42 8 0.000000E+00 0.000000E+00 92 0 58 58 0 2 0 91
1.100000E+04 9.999999E+01 5.900000E-06 49 1 1.300000E-06 42 8 0.000000E+00 0.000000E+00 92 0 58 62 0 2 0 94
1.150000E+04 9.999999E+01 5.900000E-06 49 1 1.300000E-06 42 8 0.000000E+00 0.000000E+00 93 1 56 69 0 2 0 99
1.200000E+04 9.999999E+01 5.900000E-06 49 1 1.300000E-06 42 8 0.000000E+00 0.000000E+00 97 1 52 71 0 2 0 106
1.250000E+04 9.999999E+01 5.800000E-06 48 2 1.100000E-06 40 10 0.000000E+00 0.000000E+00 100 1 49 77 0 2 0 114
1.300000E+04 9.999999E+01 5.800000E-06 48 2 1.100000E-06 40 10 0.000000E+00 0.000000E+00 101 1 48 86 0 2 0 118
1.350000E+04 9.999999E+01 5.800000E-06 48 2 1.000000E-06 39 11 0.000000E+00 0.000000E+00 103 1 46 89 0 2 0 121
1.400000E+04 9.999999E+01 5.700000E-06 47 3 9.000000E-07 38 12 0.000000E+00 0.000000E+00 103 1 46 94 0 2 0 123
1.450000E+04 9.999999E+01 5.700000E-06 47 3 9.000000E-07 38 12 0.000000E+00 0.000000E+00 105 1 44 100 0 4 0 126
1.500000E+04 9.999999E+01 5.700000E-06 47 3 9.000000E-07 38 12 0.000000E+00 0.000000E+00 106 1 43 109 0 6 0 128
1.550000E+04 9.999999E+01 5.700000E-06 47 3 8.000000E-07 37 13 0.000000E+00 0.000000E+00 108 1 41 111 0 6 0 135
1.600000E+04 9.999999E+01 5.700000E-06 47 3 8.000000E-07 37 13 0.000000E+00 0.000000E+00 108 1 41 117 0 6 0 138
1.650000E+04 9.999999E+01 5.700000E-06 47 3 6.000000E-07 35 15 0.000000E+00 0.000000E+00 109 1 40 119 0 6 0 143
1.700000E+04 9.999999E+01 5.600000E-06 46 4 6.000000E-07 35 15 0.000000E+00 0.000000E+00 110 1 39 124 0 6 0 149
1.750000E+04 9.999999E+01 5.500000E-06 45 5 6.000000E-07 35 15 0.000000E+00 0.000000E+00 110 1 39 129 0 6 0 155
1.800000E+04 9.999999E+01 5.500000E-06 45 5 6.000000E-07 35 15 0.000000E+00 0.000000E+00 113 1 36 137 0 6 0 160
1.850000E+04 9.999999E+01 6.100000E-06 45 5 8.000000E-07 35 15 0.000000E+00 0.000000E+00 114 1 35 140 0 8 0 162
1.900000E+04 9.999999E+01 6.100000E-06 45 5 7.000000E-07 34 16 0.000000E+00 0.000000E+00 116 1 33 146 0 10 0 166
1.950000E+04 9.999999E+01 7.300000E-06 45 5 1.100000E-06 34 16 0.000000E+00 0.000000E+00 117 1 32 153 0 10 0 171
2.000000E+04 9.999999E+01 7.300000E-06 45 5 1.000000E-06 33 17 0.000000E+00 0.000000E+00 118 1 31 157 0 10 0 173
2.050000E+04 9.999999E+01 7.300000E-06 45 5 1.000000E-06 33 17 0.000000E+00 0.000000E+00 122 0 28 162 0 10 0 179
2.100000E+04 9.999999E+01 7.300000E-06 45 5 9.000000E-07 32 18 0.000000E+00 0.000000E+00 124 0 26 169 0 10 0 185
2.150000E+04 9.999999E+01 7.300000E-06 45 5 9.000000E-07 32 18 0.000000E+00 0.000000E+00 125 0 25 176 0 10 0 191
2.200000E+04 9.999999E+01 7.900000E-06 45 5 1.100000E-06 32 18 0.000000E+00 0.000000E+00 125 0 25 180 0 10 0 195
2.250000E+04 9.999999E+01 7.900000E-06 45 5 1.100000E-06 32 18 0.000000E+00 0.000000E+00 126 0 24 182 0 10 0 199
2.300000E+04 9.999999E+01 7.900000E-06 45 5 1.000000E-06 31 19 0.000000E+00 0.000000E+00 128 0 22 195 0 10 0 204
2.350000E+04 9.999999E+01 8.500000E-06 45 5 1.200000E-06 31 19 0.000000E+00 0.000000E+00 129 0 21 200 0 14 8 203
2.400000E+04 9.999999E+01 8.500000E-06 45 5 1.200000E-06 31 19 0.000000E+00 0.000000E+00 129 0 21 207 0 14 8 207
2.450000E+04 9.999999E+01 8.500000E-06 45 5 1.200000E-06 31 19 0.000000E+00 0.000000E+00 129 0 21 210 0 14 8 211
2.500000E+04 9.999999E+01 8.900000E-06 43 7 1.400000E-06 31 19 0.000000E+00 0.000000E+00 129 0 21 214 0 16 8 214
2.550000E+04 9.999999E+01 8.900000E-06 43 7 1.400000E-06 31 19 0.000000E+00 0.000000E+00 133 0 17 217 0 16 8 217
2.600000E+04 9.999999E+01 9.500000E-06 43 7 1.600000E-06 31 19 0.000000E+00 0.000000E+00 133 0 17 219 0 16 8 217
2.650000E+04 9.999999E+01 9.500000E-06 43 7 1.600000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 225 0 18 8 221
2.700000E+04 9.999999E+01 9.500000E-06 43 7 1.600000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 232 0 18 8 227
2.750000E+04 9.999999E+01 9.500000E-06 43 7 1.600000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 237 0 18 8 231
2.800000E+04 9.999999E+01 9.400000E-06 42 8 1.600000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 240 0 20 8 232
2.850000E+04 9.999999E+01 9.400000E-06 42 8 1.600000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 245 0 20 8 236
2.900000E+04 9.999999E+01 1.000000E-05 42 8 1.800000E-06 31 19 0.000000E+00 0.000000E+00 134 0 16 252 0 20 8 238
2.950000E+04 9.999999E+01 1.060000E-05 42 8 2.000000E-06 32 18 0.000000E+00 0.000000E+00 133 2 15 256 0 20 8 242
3.000000E+04 9.999999E+01 1.060000E-05 42 8 2.000000E-06 32 18 0.000000E+00 0.000000E+00 133 2 15 261 0 22 8 246
3.050000E+04 9.999999E+01 1.060000E-05 42 8 1.800000E-06 30 20 0.000000E+00 0.000000E+00 133 2 15 268 0 22 8 250
3.100000E+04 9.999999E+01 1.060000E-05 42 8 1.800000E-06 30 20 0.000000E+00 0.000000E+00 133 2 15 272 0 22 8 254
3.150000E+04 9.999999E+01 1.060000E-05 42 8 1.800000E-06 30 20 0.000000E+00 0.000000E+00 134 2 14 277 0 24 8 257
3.200000E+04 9.999999E+01 1.060000E-05 42 8 1.700000E-06 29 21 0.000000E+00 0.000000E+00 135 1 14 279 0 26 14 258
3.250000E+04 9.999999E+01 1.120000E-05 42 8 1.900000E-06 29 21 0.000000E+00 0.000000E+00 135 1 14 281 0 26 14 260
3.300000E+04 9.999999E+01 1.170000E-05 41 9 2.000000E-06 28 22 0.000000E+00 0.000000E+00 138 1 11 284 0 28 14 261
3.350000E+04 9.999999E+01 1.170000E-05 41 9 2.000000E-06 28 22 0.000000E+00 0.000000E+00 138 1 11 288 0 28 14 263
3.400000E+04 9.999999E+01 1.160000E-05 40 10 1.900000E-06 27 23 0.000000E+00 0.000000E+00 138 1 11 288 0 30 14 262
3.450000E+04 9.999999E+01 1.220000E-05 40 10 2.000000E-06 26 24 0.000000E+00 0.000000E+00 138 1 11 295 0 32 14 266
3.500000E+04 9.999999E+01 1.220000E-05 40 10 2.000000E-06 26 24 0.000000E+00 0.000000E+00 140 1 9 298 0 32 14 267
3.550000E+04 9.999999E+01 1.220000E-05 40 10 2.000000E-06 26 24 0.000000E+00 0.000000E+00 140 0 10 301 0 32 14 268
3.600000E+04 9.999999E+01 1.220000E-05 40 10 2.000000E-06 26 24 0.000000E+00 0.000000E+00 141 0 9 303 0 34 14 270
3.650000E+04 9.999999E+01 1.220000E-05 40 10 2.000000E-06 26 24 0.000000E+00 0.000000E+00 142 0 8 306 0 34 14 275
3.700000E+04 9.999999E+01 1.280000E-05 40 10 2.200000E-06 26 24 0.000000E+00 0.000000E+00 143 0 7 309 0 34 14 275
3.750000E+04 9.999999E+01 1.280000E-05 40 10 2.100000E-06 25 25 0.000000E+00 0.000000E+00 144 0 6 311 0 34 14 275
3.800000E+04 9.999999E+01 1.280000E-05 40 10 2.000000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 315 0 36 14 276
3.850000E+04 9.999999E+01 1.280000E-05 40 10 2.000000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 322 0 36 14 275
3.900000E+04 9.999999E+01 1.280000E-05 40 10 2.000000E-06 24 26 0.000000E+00 0.000000E+00 144 0 6 324 0 36 14 277
3.950000E+04 9.999999E+01 1.340000E-05 40 10 2.200000E-06 24 26 0.000000E+00 0.000000E+00 145 0 5 327 0 36 16 279
4.000000E+04 9.999999E+01 1.390000E-05 39 11 2.400000E-06 24 26 0.000000E+00 0.000000E+00 145 0 5 331 1 38 16 281
4.050000E+04 9.999999E+01 1.370000E-05 37 13 2.400000E-06 24 26 0.000000E+00 0.000000E+00 145 0 5 333 1 38 16 282
4.100000E+04 9.999999E+01 1.370000E-05 37 13 2.300000E-06 23 27 0.000000E+00 0.000000E+00 145 0 5 337 1 42 16 281
4.150000E+04 9.999999E+01 1.370000E-05 37 13 2.300000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 338 1 46 16 285
4.200000E+04 9.999999E+01 1.430000E-05 37 13 2.500000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 343 1 46 16 284
4.250000E+04 9.999999E+01 1.490000E-05 37 13 2.700000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 346 1 46 16 284
4.300000E+04 9.999999E+01 1.490000E-05 37 13 2.700000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 352 1 48 16 286
4.350000E+04 9.999999E+01 1.490000E-05 37 13 2.700000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 354 3 50 18 289
4.400000E+04 9.999999E+01 1.490000E-05 37 13 2.700000E-06 23 27 0.000000E+00 0.000000E+00 147 0 3 354 3 52 18 290
4.450000E+04 9.999999E+01 1.490000E-05 37 13 2.600000E-06 22 28 0.000000E+00 0.000000E+00 147 0 3 354 3 52 20 293
4.500000E+04 9.999999E+01 1.490000E-05 37 13 2.500000E-06 21 29 0.000000E+00 0.000000E+00 147 0 3 356 3 56 20 294
4.550000E+04 9.999999E+01 1.490000E-05 37 13 2.500000E-06 21 29 0.000000E+00 0.000000E+00 147 0 3 358 3 56 20 296
4.600000E+04 9.999999E+01 1.490000E-05 37 13 2.500000E-06 21 29 0.000000E+00 0.000000E+00 147 0 3 358 3 56 20 296
4.650000E+04 9.999999E+01 1.490000E-05 37 13 2.500000E-06 21 29 0.000000E+00 0.000000E+00 148 0 2 359 3 56 20 296
4.700000E+04 9.999999E+01 1.480000E-05 36 14 2.500000E-06 21 29 0.000000E+00 0.000000E+00 148 0 2 361 3 56 20 296
4.750000E+04 9.999999E+01 1.540000E-05 36 14 2.700000E-06 21 29 0.000000E+00 0.000000E+00 149 0 1 362 3 56 20 298
4.800000E+04 9.999999E+01 1.540000E-05 36 14 2.700000E-06 21 29 0.000000E+00 0.000000E+00 149 0 1 365 3 58 20 301
4.850000E+04 9.999999E+01 1.510000E-05 33 17 2.700000E-06 21 29 0.000000E+00 0.000000E+00 149 0 1 368 3 58 20 302
4.900000E+04 9.999999E+01 1.510000E-05 33 17 2.700000E-06 21 29 0.000000E+00 0.000000E+00 149 0 1 369 3 58 22 303
4.950000E+04 9.999999E+01 1.510000E-05 33 17 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 2 1 370 3 58 22 305
5.000000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 2 1 371 3 60 22 306
5.050000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 2 1 374 3 60 22 308
5.100000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 1 2 375 3 60 22 308
5.150000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 1 2 376 3 60 22 306
5.200000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 1 2 377 3 64 22 309
5.250000E+04 9.999999E+01 1.500000E-05 32 18 2.700000E-06 22 28 0.000000E+00 0.000000E+00 147 1 2 378 4 64 22 312
5.300000E+04 9.999999E+01 1.560000E-05 32 18 2.900000E-06 22 28 0.000000E+00 0.000000E+00 148 1 1 379 4 64 22 314
5.350000E+04 9.999999E+01 1.560000E-05 32 18 2.900000E-06 22 28 0.000000E+00 0.000000E+00 148 1 1 380 4 64 22 316
5.400000E+04 9.999999E+01 1.560000E-05 32 18 2.800000E-06 21 29 0.000000E+00 0.000000E+00 148 0 2 381 4 64 22 317
5.450000E+04 9.999999E+01 1.560000E-05 32 18 2.800000E-06 21 29 0.000000E+00 0.000000E+00 148 0 2 381 4 64 22 317
5.500000E+04 9.999999E+01 1.550000E-05 31 19 2.700000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 382 4 64 22 317
5.550000E+04 9.999999E+01 1.550000E-05 31 19 2.700000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 382 4 66 26 317
5.600000E+04 9.999999E+01 1.550000E-05 31 19 2.700000E-06 20 30 0.000000E+00 0.000000E+00 148 0 2 384 4 66 26 319
5.650000E+04 9.999999E+01 1.610000E-05 31 19 2.900000E-06 20 30 0.000000E+00 0.000000E+00 149 0 1 386 4 66 26 320
5.700000E+04 9.999999E+01 1.610000E-05 31 19 2.900000E-06 20 30 0.000000E+00 0.000000E+00 150 0 0 386 6 66 26 320
5.750000E+04 9.999999E+01 1.670000E-05 31 19 3.000000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 386 6 66 26 319
5.800000E+04 9.999999E+01 1.730000E-05 31 19 3.200000E-06 19 31 0.000000E+00 0.000000E+00 150 0 0 387 6 66 26 320
5.850000E+04 9.999999E+01 1.910000E-05 31 19 3.700000E-06 18 32 0.000000E+00 0.000000E+00 150 0 0 387 6 68 26 321
5.900000E+04 9.999999E+01 1.910000E-05 31 19 3.600000E-06 17 33 0.000000E+00 0.000000E+00 150 0 0 387 6 68 26 323
5.950000E+04 9.999999E+01 1.900000E-05 30 20 3.500000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 388 6 68 26 323
6.000000E+04 9.999999E+01 1.960000E-05 30 20 3.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 389 6 70 26 324
6.050000E+04 9.999999E+01 1.950000E-05 29 21 3.700000E-06 16 34 0.000000E+00 0.000000E+00 150 0 0 391 6 70 26 324
6.100000E+04 9.999999E+01 1.950000E-05 29 21 3.600000E-06 15 35 0.000000E+00 0.000000E+00 150 0 0 391 6 70 26 324
6.150000E+04 9.999999E+01 1.950000E-05 29 21 3.600000E-06 16 34 0.000000E+00 0.000000E+00 148 2 0 391 6 70 26 324
6.200000E+04 9.999999E+01 2.010000E-05 29 21 3.800000E-06 16 34 0.000000E+00 0.000000E+00 148 2 0 392 6 72 26 323
6.250000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 148 1 1 394 6 74 26 324
6.300000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 148 1 1 396 6 74 26 323
6.350000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 397 6 76 26 323
6.400000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 398 6 78 26 322
6.450000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 148 0 2 398 6 80 26 322
6.500000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 398 6 80 26 322
6.550000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 398 6 80 26 323
6.600000E+04 9.999999E+01 2.070000E-05 29 21 4.000000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 398 6 80 26 322
6.650000E+04 9.999999E+01 2.130000E-05 29 21 4.200000E-06 16 34 0.000000E+00 0.000000E+00 149 0 1 401 6 80 26 323
6.700000E+04 9.999999E+01 2.130000E-05 29 21 4.100000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 404 6 84 26 322
6.750000E+04 9.999999E+01 2.130000E-05 29 21 4.100000E-06 15 35 0.000000E+00 0.000000E+00 149 0 1 404 6 84 26 322
6.800000E+04 9.999999E+01 2.130000E-05 29 21 4.000000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 406 6 84 26 322
6.850000E+04 9.999999E+01 2.120000E-05 28 22 4.000000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 406 6 84 26 322
6.900000E+04 9.999999E+01 2.120000E-05 28 22 4.000000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 407 6 86 26 322
6.950000E+04 9.999999E+01 2.240000E-05 28 22 4.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 409 6 86 26 322
7.000000E+04 9.999999E+01 2.240000E-05 28 22 4.400000E-06 14 36 0.000000E+00 0.000000E+00 149 0 1 409 6 86 26 322
7.050000E+04 9.999999E+01 2.240000E-05 28 22 4.300000E-06 13 37 0.000000E+00 0.000000E+00 149 0 1 410 6 86 26 322
7.100000E+04 9.999999E+01 2.240000E-05 28 22 4.300000E-06 13 37 0.000000E+00 0.000000E+00 149 0 1 411 6 88 26 322
7.150000E+04 9.999999E+01 2.240000E-05 28 22 4.300000E-06 13 37 0.000000E+00 0.000000E+00 149 0 1 411 6 90 26 321
7.200000E+04 9.999999E+01 2.240000E-05 28 22 4.300000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 413 6 90 26 321
7.250000E+04 9.999999E+01 2.230000E-05 27 23 4.300000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 413 7 90 26 321
7.300000E+04 9.999999E+01 2.230000E-05 27 23 4.300000E-06 13 37 0.000000E+00 0.000000E+00 150 0 0 413 7 90 26 321
