 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 49 1 100 0 0 0 0 2
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 0 0 0 0 6
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 1 97 0 0 0 0 9
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 11
3.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 3 0 0 0 18
3.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 4 0 0 0 24
4.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 58 0 92 4 0 0 0 28
4.500000E+03 9.999999E+01 4.000000E-07 48 2 2.000000E-07 50 0 0.000000E+00 0.000000E+00 59 0 91 5 0 0 0 32
5.000000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 61 0 89 6 0 0 0 37
5.500000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 48 2 0.000000E+00 0.000000E+00 65 0 85 7 0 0 0 43
6.000000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 47 3 0.000000E+00 0.000000E+00 67 0 83 9 0 0 0 46
6.500000E+03 9.999999E+01 1.600000E-06 48 2 4.000000E-07 47 3 0.000000E+00 0.000000E+00 68 0 82 9 0 0 0 52
7.000000E+03 9.999999E+01 1.600000E-06 48 2 3.000000E-07 46 4 0.000000E+00 0.000000E+00 69 0 81 12 0 0 0 63
7.500000E+03 9.999999E+01 1.500000E-06 47 3 2.000000E-07 45 5 0.000000E+00 0.000000E+00 70 0 80 13 0 2 0 68
8.000000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 73 0 77 16 0 2 0 72
8.500000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 76 0 74 20 0 2 0 77
9.000000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 79 0 71 21 0 2 0 85
9.500000E+03 9.999999E+01 2.100000E-06 47 3 4.000000E-07 45 5 0.000000E+00 0.000000E+00 83 0 67 25 0 2 0 87
1.000000E+04 9.999999E+01 2.000000E-06 46 4 4.000000E-07 45 5 0.000000E+00 0.000000E+00 88 0 62 28 0 2 0 92
1.050000E+04 9.999999E+01 2.000000E-06 46 4 4.000000E-07 45 5 0.000000E+00 0.000000E+00 88 0 62 32 0 2 0 99
1.100000E+04 9.999999E+01 2.600000E-06 46 4 5.000000E-07 44 6 0.000000E+00 0.000000E+00 91 0 59 38 0 2 0 103
1.150000E+04 9.999999E+01 3.200000E-06 46 4 7.000000E-07 44 6 0.000000E+00 0.000000E+00 92 0 58 49 0 2 0 107
1.200000E+04 9.999999E+01 3.800000E-06 46 4 9.000000E-07 44 6 0.000000E+00 0.000000E+00 94 0 56 54 0 2 0 110
1.250000E+04 9.999999E+01 4.400000E-06 46 4 9.000000E-07 42 8 0.000000E+00 0.000000E+00 95 0 55 61 0 4 0 114
1.300000E+04 9.999999E+01 5.000000E-06 46 4 1.100000E-06 42 8 0.000000E+00 0.000000E+00 96 0 54 68 0 4 0 116
