 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.000000E+03 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 0 99 1 0 0 0 2
1.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 52 0 98 1 0 0 0 6
2.000000E+03 9.999999E+01 1.200000E-06 50 0 4.000000E-07 50 0 0.000000E+00 0.000000E+00 53 0 97 2 0 0 0 9
2.500000E+03 9.999999E+01 1.200000E-06 50 0 3.000000E-07 49 1 0.000000E+00 0.000000E+00 54 0 96 3 0 0 0 12
3.000000E+03 9.999999E+01 1.800000E-06 50 0 3.000000E-07 47 3 0.000000E+00 0.000000E+00 56 1 93 3 0 0 0 17
3.500000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 46 4 0.000000E+00 0.000000E+00 56 1 93 4 0 0 0 26
4.000000E+03 9.999999E+01 2.300000E-06 49 1 3.000000E-07 45 5 0.000000E+00 0.000000E+00 59 1 90 4 0 0 0 28
4.500000E+03 9.999999E+01 2.900000E-06 49 1 5.000000E-07 45 5 0.000000E+00 0.000000E+00 60 1 89 5 0 0 0 32
5.000000E+03 9.999999E+01 2.700000E-06 47 3 5.000000E-07 45 5 0.000000E+00 0.000000E+00 63 1 86 5 0 0 0 34
5.500000E+03 9.999999E+01 2.600000E-06 46 4 4.000000E-07 44 6 0.000000E+00 0.000000E+00 65 1 84 10 0 0 0 38
6.000000E+03 9.999999E+01 2.600000E-06 46 4 3.000000E-07 43 7 0.000000E+00 0.000000E+00 70 1 79 14 0 0 0 41
6.500000E+03 9.999999E+01 2.600000E-06 46 4 3.000000E-07 43 7 0.000000E+00 0.000000E+00 70 1 79 14 0 0 0 45
7.000000E+03 9.999999E+01 2.600000E-06 46 4 2.000000E-07 42 8 0.000000E+00 0.000000E+00 72 1 77 15 0 0 0 52
7.500000E+03 9.999999E+01 2.600000E-06 46 4 2.000000E-07 42 8 0.000000E+00 0.000000E+00 73 1 76 21 0 0 0 55
