 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 1
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 1 97 0 0 0 0 4
2.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 56 1 93 0 0 0 0 4
2.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 58 1 91 2 0 0 0 4
3.000000E+03 9.999999E+01 1.200000E-06 50 0 3.000000E-07 49 1 0.000000E+00 0.000000E+00 58 1 91 2 0 0 0 8
3.500000E+03 9.999999E+01 1.800000E-06 50 0 5.000000E-07 49 1 0.000000E+00 0.000000E+00 59 1 90 2 0 0 0 9
4.000000E+03 9.999999E+01 3.000000E-06 50 0 9.000000E-07 49 1 0.000000E+00 0.000000E+00 61 1 88 4 0 0 0 16
4.500000E+03 9.999999E+01 4.200000E-06 50 0 1.300000E-06 49 1 0.000000E+00 0.000000E+00 65 1 84 5 0 0 0 21
5.000000E+03 9.999999E+01 4.200000E-06 50 0 1.200000E-06 48 2 0.000000E+00 0.000000E+00 67 1 82 7 0 0 0 26
5.500000E+03 9.999999E+01 4.200000E-06 50 0 1.200000E-06 48 2 0.000000E+00 0.000000E+00 71 1 78 10 0 0 0 30
6.000000E+03 9.999999E+01 4.200000E-06 50 0 1.100000E-06 47 3 0.000000E+00 0.000000E+00 74 0 76 16 0 0 0 33
6.500000E+03 9.999999E+01 4.800000E-06 50 0 1.300000E-06 47 3 0.000000E+00 0.000000E+00 76 0 74 19 0 0 0 39
7.000000E+03 9.999999E+01 4.800000E-06 50 0 1.300000E-06 47 3 0.000000E+00 0.000000E+00 77 0 73 22 0 0 0 44
7.500000E+03 9.999999E+01 5.400000E-06 50 0 1.400000E-06 46 4 0.000000E+00 0.000000E+00 78 0 72 23 0 0 0 49
8.000000E+03 9.999999E+01 6.000000E-06 50 0 1.600000E-06 46 4 0.000000E+00 0.000000E+00 82 0 68 25 0 0 0 54
8.500000E+03 9.999999E+01 6.000000E-06 50 0 1.600000E-06 46 4 0.000000E+00 0.000000E+00 86 0 64 29 0 2 0 57
9.000000E+03 9.999999E+01 6.000000E-06 50 0 1.500000E-06 45 5 0.000000E+00 0.000000E+00 87 0 63 33 0 2 0 60
9.500000E+03 9.999999E+01 6.600000E-06 50 0 1.700000E-06 45 5 0.000000E+00 0.000000E+00 88 0 62 40 0 2 0 66
1.000000E+04 9.999999E+01 6.500000E-06 49 1 1.600000E-06 44 6 0.000000E+00 0.000000E+00 90 0 60 42 0 4 0 71
1.050000E+04 9.999999E+01 6.500000E-06 49 1 1.600000E-06 44 6 0.000000E+00 0.000000E+00 92 0 58 50 0 4 0 76
1.100000E+04 9.999999E+01 7.100000E-06 49 1 1.700000E-06 43 7 0.000000E+00 0.000000E+00 96 0 54 54 0 4 0 79
1.150000E+04 9.999999E+01 7.100000E-06 49 1 1.700000E-06 43 7 0.000000E+00 0.000000E+00 97 0 53 59 0 4 0 83
1.200000E+04 9.999999E+01 7.100000E-06 49 1 1.700000E-06 43 7 0.000000E+00 0.000000E+00 98 0 52 65 0 4 0 85
1.250000E+04 9.999999E+01 7.100000E-06 49 1 1.700000E-06 43 7 0.000000E+00 0.000000E+00 98 0 52 69 0 4 0 88
1.300000E+04 9.999999E+01 7.100000E-06 49 1 1.700000E-06 43 7 0.000000E+00 0.000000E+00 101 0 49 78 0 4 10 89
