 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 0
1.000000E+03 1.000000E+02 5.000000E-07 49 1 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 1 98 0 0 0 0 1
1.500000E+03 1.000000E+02 1.100000E-06 49 1 3.000000E-07 49 1 0.000000E+00 0.000000E+00 52 1 97 0 0 0 0 5
2.000000E+03 9.999999E+01 1.000000E-06 48 2 3.000000E-07 49 1 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 8
2.500000E+03 9.999999E+01 1.000000E-06 48 2 3.000000E-07 49 1 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 12
3.000000E+03 9.999999E+01 1.500000E-06 47 3 5.000000E-07 49 1 0.000000E+00 0.000000E+00 58 1 91 3 0 0 0 14
3.500000E+03 9.999999E+01 1.400000E-06 46 4 4.000000E-07 48 2 0.000000E+00 0.000000E+00 61 1 88 5 0 0 0 23
4.000000E+03 9.999999E+01 2.000000E-06 46 4 6.000000E-07 48 2 0.000000E+00 0.000000E+00 62 1 87 7 0 0 10 26
4.500000E+03 9.999999E+01 2.000000E-06 46 4 6.000000E-07 48 2 0.000000E+00 0.000000E+00 68 1 81 8 0 0 10 30
5.000000E+03 9.999999E+01 2.600000E-06 46 4 7.000000E-07 47 3 0.000000E+00 0.000000E+00 69 1 80 9 0 0 10 34
5.500000E+03 9.999999E+01 2.500000E-06 45 5 5.000000E-07 45 5 0.000000E+00 0.000000E+00 71 1 78 16 0 0 10 42
6.000000E+03 9.999999E+01 2.500000E-06 45 5 5.000000E-07 45 5 0.000000E+00 0.000000E+00 74 1 75 17 0 2 10 49
6.500000E+03 9.999999E+01 2.400000E-06 44 6 4.000000E-07 44 6 0.000000E+00 0.000000E+00 77 1 72 19 0 2 10 55
7.000000E+03 9.999999E+01 2.400000E-06 44 6 3.000000E-07 43 7 0.000000E+00 0.000000E+00 78 1 71 23 0 2 10 60
7.500000E+03 9.999999E+01 2.400000E-06 44 6 3.000000E-07 43 7 0.000000E+00 0.000000E+00 81 1 68 23 0 2 10 64
8.000000E+03 9.999999E+01 3.000000E-06 44 6 3.000000E-07 41 9 0.000000E+00 0.000000E+00 88 1 61 31 0 2 10 66
8.500000E+03 9.999999E+01 3.000000E-06 44 6 3.000000E-07 41 9 0.000000E+00 0.000000E+00 90 1 59 35 0 2 10 68
9.000000E+03 9.999999E+01 2.900000E-06 43 7 2.000000E-07 40 10 0.000000E+00 0.000000E+00 93 1 56 45 0 2 10 71
