 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 0 0 0 0 1
1.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 1 98 1 0 0 0 2
2.000000E+03 9.999999E+01 5.000000E-07 49 1 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 1 98 2 0 0 0 5
2.500000E+03 9.999999E+01 5.000000E-07 49 1 2.000000E-07 50 0 0.000000E+00 0.000000E+00 52 1 97 2 0 0 0 8
3.000000E+03 9.999999E+01 4.000000E-07 48 2 2.000000E-07 50 0 0.000000E+00 0.000000E+00 53 1 96 2 0 0 10 11
3.500000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 54 1 95 3 0 0 10 15
4.000000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 56 1 93 3 0 0 10 18
4.500000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 57 1 92 4 0 0 10 21
5.000000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 61 1 88 5 0 0 10 27
5.500000E+03 9.999999E+01 4.000000E-07 48 2 1.000000E-07 49 1 0.000000E+00 0.000000E+00 63 1 86 6 0 0 10 33
6.000000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 48 2 0.000000E+00 0.000000E+00 67 1 82 8 0 0 10 36
6.500000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 48 2 0.000000E+00 0.000000E+00 70 1 79 12 0 0 10 43
7.000000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 48 2 0.000000E+00 0.000000E+00 71 1 78 13 0 0 10 48
7.500000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 48 2 0.000000E+00 0.000000E+00 75 1 74 15 0 2 10 53
8.000000E+03 9.999999E+01 1.000000E-06 48 2 2.000000E-07 48 2 0.000000E+00 0.000000E+00 79 1 70 17 0 2 10 59
8.500000E+03 9.999999E+01 1.600000E-06 48 2 4.000000E-07 48 2 0.000000E+00 0.000000E+00 81 1 68 22 0 4 10 60
9.000000E+03 9.999999E+01 1.600000E-06 48 2 3.000000E-07 47 3 0.000000E+00 0.000000E+00 85 1 64 25 0 4 10 66
9.500000E+03 9.999999E+01 1.500000E-06 47 3 3.000000E-07 47 3 0.000000E+00 0.000000E+00 86 1 63 32 0 4 10 73
1.000000E+04 9.999999E+01 1.500000E-06 47 3 3.000000E-07 47 3 0.000000E+00 0.000000E+00 90 1 59 35 0 4 10 76
1.050000E+04 9.999999E+01 2.000000E-06 46 4 4.000000E-07 46 4 0.000000E+00 0.000000E+00 93 1 56 41 0 4 10 82
1.100000E+04 9.999999E+01 2.600000E-06 46 4 6.000000E-07 46 4 0.000000E+00 0.000000E+00 94 1 55 50 0 4 10 89
1.150000E+04 9.999999E+01 2.500000E-06 45 5 5.000000E-07 45 5 0.000000E+00 0.000000E+00 97 1 52 57 0 4 10 96
1.200000E+04 9.999999E+01 2.300000E-06 43 7 5.000000E-07 45 5 0.000000E+00 0.000000E+00 99 1 50 65 0 4 10 100
1.250000E+04 9.999999E+01 2.300000E-06 43 7 4.000000E-07 44 6 0.000000E+00 0.000000E+00 100 1 49 71 0 4 10 101
1.300000E+04 9.999999E+01 2.300000E-06 43 7 3.000000E-07 43 7 0.000000E+00 0.000000E+00 100 1 49 79 0 4 20 104
1.350000E+04 9.999999E+01 2.900000E-06 43 7 5.000000E-07 43 7 0.000000E+00 0.000000E+00 101 1 48 87 0 4 20 107
1.400000E+04 9.999999E+01 2.800000E-06 42 8 5.000000E-07 43 7 0.000000E+00 0.000000E+00 102 1 47 94 0 4 20 112
1.450000E+04 9.999999E+01 2.800000E-06 42 8 5.000000E-07 43 7 0.000000E+00 0.000000E+00 105 1 44 97 0 4 20 115
1.500000E+04 9.999999E+01 2.800000E-06 42 8 5.000000E-07 43 7 0.000000E+00 0.000000E+00 107 1 42 103 0 6 20 118
1.550000E+04 9.999999E+01 4.000000E-06 42 8 9.000000E-07 43 7 0.000000E+00 0.000000E+00 108 1 41 108 0 6 20 124
1.600000E+04 9.999999E+01 3.700000E-06 39 11 8.000000E-07 42 8 0.000000E+00 0.000000E+00 110 0 40 115 0 6 20 130
1.650000E+04 9.999999E+01 4.300000E-06 39 11 9.000000E-07 41 9 0.000000E+00 0.000000E+00 111 0 39 120 0 6 20 131
1.700000E+04 9.999999E+01 4.900000E-06 39 11 1.100000E-06 41 9 0.000000E+00 0.000000E+00 113 0 37 127 0 6 20 135
1.750000E+04 9.999999E+01 4.900000E-06 39 11 1.000000E-06 40 10 0.000000E+00 0.000000E+00 117 0 33 134 0 6 20 140
1.800000E+04 9.999999E+01 4.900000E-06 39 11 9.000000E-07 39 11 0.000000E+00 0.000000E+00 117 0 33 138 0 6 20 146
1.850000E+04 9.999999E+01 4.900000E-06 39 11 9.000000E-07 39 11 0.000000E+00 0.000000E+00 121 0 29 142 0 6 20 147
1.900000E+04 9.999999E+01 5.500000E-06 39 11 1.100000E-06 39 11 0.000000E+00 0.000000E+00 122 0 28 147 0 8 20 153
1.950000E+04 9.999999E+01 5.500000E-06 39 11 1.100000E-06 39 11 0.000000E+00 0.000000E+00 122 0 28 154 0 8 20 158
2.000000E+04 9.999999E+01 5.500000E-06 39 11 1.000000E-06 38 12 0.000000E+00 0.000000E+00 124 0 26 159 0 8 20 162
2.050000E+04 9.999999E+01 5.500000E-06 39 11 1.000000E-06 38 12 0.000000E+00 0.000000E+00 125 0 25 165 0 8 20 167
2.100000E+04 9.999999E+01 5.500000E-06 39 11 9.000000E-07 37 13 0.000000E+00 0.000000E+00 127 0 23 170 0 8 20 171
2.150000E+04 9.999999E+01 5.500000E-06 39 11 9.000000E-07 37 13 0.000000E+00 0.000000E+00 128 0 22 179 0 8 20 177
2.200000E+04 9.999999E+01 6.100000E-06 39 11 1.100000E-06 37 13 0.000000E+00 0.000000E+00 128 0 22 187 0 8 20 180
