 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 4
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 1 0 0 0 10
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 54 0 96 1 0 0 0 16
3.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 59 0 91 2 0 0 0 22
3.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 61 0 89 5 0 0 0 29
4.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 64 0 86 8 0 0 0 33
4.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 67 0 83 9 0 0 0 37
5.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 71 0 79 14 0 0 0 38
5.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 74 0 76 15 0 0 0 37
6.000000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 75 1 74 15 0 2 0 39
6.500000E+03 9.999999E+01 1.100000E-06 49 1 3.000000E-07 49 1 0.000000E+00 0.000000E+00 79 1 70 16 0 2 0 40
7.000000E+03 9.999999E+01 1.100000E-06 49 1 3.000000E-07 49 1 0.000000E+00 0.000000E+00 80 1 69 17 0 2 0 45
7.500000E+03 9.999999E+01 2.300000E-06 49 1 6.000000E-07 48 2 0.000000E+00 0.000000E+00 82 1 67 20 0 2 0 48
8.000000E+03 9.999999E+01 2.300000E-06 49 1 4.000000E-07 46 4 0.000000E+00 0.000000E+00 84 1 65 25 0 2 0 51
8.500000E+03 9.999999E+01 2.900000E-06 49 1 6.000000E-07 46 4 0.000000E+00 0.000000E+00 84 1 65 30 0 4 0 56
9.000000E+03 9.999999E+01 2.900000E-06 49 1 6.000000E-07 46 4 0.000000E+00 0.000000E+00 87 1 62 35 0 4 0 60
9.500000E+03 9.999999E+01 2.900000E-06 49 1 6.000000E-07 46 4 0.000000E+00 0.000000E+00 90 0 60 40 0 4 0 64
1.000000E+04 9.999999E+01 4.000000E-06 48 2 9.000000E-07 45 5 0.000000E+00 0.000000E+00 93 0 57 40 0 4 0 65
1.050000E+04 9.999999E+01 4.000000E-06 48 2 9.000000E-07 45 5 0.000000E+00 0.000000E+00 95 0 55 46 0 4 0 71
1.100000E+04 9.999999E+01 4.500000E-06 47 3 1.100000E-06 45 5 0.000000E+00 0.000000E+00 99 0 51 53 0 4 0 74
