 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 0 98 0 0 0 0 4
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 52 1 97 0 0 0 0 6
2.000000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 54 1 95 0 0 0 0 10
2.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 12
3.000000E+03 9.999999E+01 1.100000E-06 49 1 3.000000E-07 49 1 0.000000E+00 0.000000E+00 55 1 94 2 0 0 0 19
3.500000E+03 9.999999E+01 1.000000E-06 48 2 3.000000E-07 49 1 0.000000E+00 0.000000E+00 56 1 93 3 0 0 0 24
4.000000E+03 9.999999E+01 9.000000E-07 47 3 2.000000E-07 48 2 0.000000E+00 0.000000E+00 57 1 92 3 0 0 0 32
4.500000E+03 9.999999E+01 2.700000E-06 47 3 8.000000E-07 48 2 0.000000E+00 0.000000E+00 62 1 87 3 0 0 0 34
5.000000E+03 9.999999E+01 2.700000E-06 47 3 8.000000E-07 48 2 0.000000E+00 0.000000E+00 63 1 86 4 0 0 0 38
5.500000E+03 9.999999E+01 2.700000E-06 47 3 6.000000E-07 46 4 0.000000E+00 0.000000E+00 67 1 82 6 0 0 0 41
6.000000E+03 9.999999E+01 3.900000E-06 47 3 1.000000E-06 46 4 0.000000E+00 0.000000E+00 69 1 80 8 0 0 0 46
6.500000E+03 9.999999E+01 3.900000E-06 47 3 1.000000E-06 46 4 0.000000E+00 0.000000E+00 70 1 79 11 0 0 0 49
7.000000E+03 9.999999E+01 3.900000E-06 47 3 9.000000E-07 45 5 0.000000E+00 0.000000E+00 75 0 75 13 0 2 0 53
7.500000E+03 9.999999E+01 4.500000E-06 47 3 1.000000E-06 44 6 0.000000E+00 0.000000E+00 76 0 74 14 0 2 0 59
8.000000E+03 9.999999E+01 5.100000E-06 47 3 8.000000E-07 40 10 0.000000E+00 0.000000E+00 81 0 69 20 0 2 0 67
8.500000E+03 9.999999E+01 5.700000E-06 47 3 1.000000E-06 40 10 0.000000E+00 0.000000E+00 81 0 69 21 0 2 0 72
9.000000E+03 9.999999E+01 5.700000E-06 47 3 1.000000E-06 40 10 0.000000E+00 0.000000E+00 83 0 67 31 0 4 0 75
9.500000E+03 9.999999E+01 5.700000E-06 47 3 1.000000E-06 40 10 0.000000E+00 0.000000E+00 87 0 63 37 0 4 0 77
1.000000E+04 9.999999E+01 6.200000E-06 46 4 1.200000E-06 40 10 0.000000E+00 0.000000E+00 89 0 61 38 0 4 0 80
1.050000E+04 9.999999E+01 6.200000E-06 46 4 1.100000E-06 39 11 0.000000E+00 0.000000E+00 90 0 60 44 0 4 0 84
1.100000E+04 9.999999E+01 6.800000E-06 46 4 1.200000E-06 38 12 0.000000E+00 0.000000E+00 92 0 58 47 0 4 0 87
1.150000E+04 9.999999E+01 6.800000E-06 46 4 1.200000E-06 38 12 0.000000E+00 0.000000E+00 94 0 56 52 0 4 0 88
1.200000E+04 9.999999E+01 6.800000E-06 46 4 1.200000E-06 38 12 0.000000E+00 0.000000E+00 97 0 53 57 0 6 0 95
1.250000E+04 9.999999E+01 6.800000E-06 46 4 1.200000E-06 38 12 0.000000E+00 0.000000E+00 100 0 50 62 0 8 0 102
1.300000E+04 9.999999E+01 7.300000E-06 45 5 1.400000E-06 38 12 0.000000E+00 0.000000E+00 101 0 49 64 0 8 0 107
1.350000E+04 9.999999E+01 7.300000E-06 45 5 1.400000E-06 38 12 0.000000E+00 0.000000E+00 104 0 46 70 0 8 0 110
1.400000E+04 9.999999E+01 7.300000E-06 45 5 1.300000E-06 37 13 0.000000E+00 0.000000E+00 106 0 44 73 0 8 0 114
1.450000E+04 9.999999E+01 7.200000E-06 44 6 1.300000E-06 37 13 0.000000E+00 0.000000E+00 106 0 44 80 0 8 0 118
1.500000E+04 9.999999E+01 7.100000E-06 43 7 1.100000E-06 35 15 0.000000E+00 0.000000E+00 106 0 44 85 0 8 0 124
1.550000E+04 9.999999E+01 7.100000E-06 43 7 1.100000E-06 35 15 0.000000E+00 0.000000E+00 107 0 43 91 0 8 0 130
1.600000E+04 9.999999E+01 7.000000E-06 42 8 1.100000E-06 35 15 0.000000E+00 0.000000E+00 109 0 41 98 0 8 0 134
1.650000E+04 9.999999E+01 7.600000E-06 42 8 1.300000E-06 35 15 0.000000E+00 0.000000E+00 111 0 39 104 0 8 0 141
1.700000E+04 9.999999E+01 7.600000E-06 42 8 1.200000E-06 34 16 0.000000E+00 0.000000E+00 111 0 39 108 0 8 2 148
1.750000E+04 9.999999E+01 8.200000E-06 42 8 1.400000E-06 34 16 0.000000E+00 0.000000E+00 113 0 37 111 0 10 2 154
1.800000E+04 9.999999E+01 8.200000E-06 42 8 1.400000E-06 34 16 0.000000E+00 0.000000E+00 116 0 34 121 0 10 2 160
1.850000E+04 9.999999E+01 8.200000E-06 42 8 1.400000E-06 34 16 0.000000E+00 0.000000E+00 117 0 33 125 0 10 2 165
1.900000E+04 9.999999E+01 8.100000E-06 41 9 1.400000E-06 34 16 0.000000E+00 0.000000E+00 121 0 29 132 0 10 2 170
1.950000E+04 9.999999E+01 7.900000E-06 39 11 1.400000E-06 34 16 0.000000E+00 0.000000E+00 123 0 27 138 0 10 2 172
