 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 0 97 0 0 0 0 4
1.500000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 1 0 0 0 6
2.000000E+03 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 57 1 92 1 0 0 0 10
2.500000E+03 9.999999E+01 1.200000E-06 50 0 4.000000E-07 50 0 0.000000E+00 0.000000E+00 60 1 89 3 0 0 0 12
3.000000E+03 9.999999E+01 1.200000E-06 50 0 4.000000E-07 50 0 0.000000E+00 0.000000E+00 62 1 87 4 0 0 0 14
3.500000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 64 1 85 6 0 0 0 19
4.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 46 4 0.000000E+00 0.000000E+00 66 1 83 9 0 0 0 23
4.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 46 4 0.000000E+00 0.000000E+00 69 0 81 9 0 0 0 30
5.000000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 46 4 0.000000E+00 0.000000E+00 70 0 80 11 0 2 0 37
5.500000E+03 9.999999E+01 1.600000E-06 48 2 1.000000E-07 45 5 0.000000E+00 0.000000E+00 73 0 77 11 0 2 0 41
6.000000E+03 9.999999E+01 1.500000E-06 47 3 0.000000E+00 44 6 0.000000E+00 0.000000E+00 76 0 74 18 0 4 0 45
6.500000E+03 9.999999E+01 1.500000E-06 47 3 0.000000E+00 44 6 0.000000E+00 0.000000E+00 79 0 71 19 0 4 0 50
7.000000E+03 9.999999E+01 1.400000E-06 46 4 0.000000E+00 44 6 0.000000E+00 0.000000E+00 84 0 66 24 0 4 0 55
7.500000E+03 9.999999E+01 1.300000E-06 45 5 0.000000E+00 44 6 0.000000E+00 0.000000E+00 84 0 66 28 0 4 0 61
8.000000E+03 9.999999E+01 1.300000E-06 45 5 0.000000E+00 44 6 0.000000E+00 0.000000E+00 86 0 64 31 0 4 0 65
8.500000E+03 9.999999E+01 1.900000E-06 45 5 2.000000E-07 44 6 0.000000E+00 0.000000E+00 88 0 62 31 0 4 0 69
9.000000E+03 9.999999E+01 2.400000E-06 44 6 3.000000E-07 43 7 0.000000E+00 0.000000E+00 91 0 59 36 0 4 0 73
9.500000E+03 9.999999E+01 2.400000E-06 44 6 3.000000E-07 43 7 0.000000E+00 0.000000E+00 94 0 56 45 0 4 0 79
1.000000E+04 9.999999E+01 2.400000E-06 44 6 3.000000E-07 43 7 0.000000E+00 0.000000E+00 96 0 54 49 0 4 0 84
1.050000E+04 9.999999E+01 2.400000E-06 44 6 2.000000E-07 42 8 0.000000E+00 0.000000E+00 100 0 50 58 0 4 0 88
1.100000E+04 9.999999E+01 2.400000E-06 44 6 1.000000E-07 41 9 0.000000E+00 0.000000E+00 102 0 48 60 0 4 0 91
1.150000E+04 9.999999E+01 2.400000E-06 44 6 0.000000E+00 40 10 0.000000E+00 0.000000E+00 107 0 43 63 0 4 10 96
1.200000E+04 9.999999E+01 2.400000E-06 44 6 0.000000E+00 40 10 0.000000E+00 0.000000E+00 110 0 40 69 0 4 10 96
1.250000E+04 9.999999E+01 2.400000E-06 44 6 0.000000E+00 40 10 0.000000E+00 0.000000E+00 113 0 37 77 0 4 10 103
1.300000E+04 9.999999E+01 2.300000E-06 43 7 0.000000E+00 40 10 0.000000E+00 0.000000E+00 114 0 36 85 0 4 10 105
1.350000E+04 9.999999E+01 2.900000E-06 43 7 2.000000E-07 40 10 0.000000E+00 0.000000E+00 115 0 35 96 0 6 10 110
1.400000E+04 9.999999E+01 2.900000E-06 43 7 2.000000E-07 40 10 0.000000E+00 0.000000E+00 116 0 34 103 0 6 10 110
1.450000E+04 9.999999E+01 2.900000E-06 43 7 2.000000E-07 40 10 0.000000E+00 0.000000E+00 117 0 33 109 0 6 10 115
1.500000E+04 9.999999E+01 2.900000E-06 43 7 1.000000E-07 39 11 0.000000E+00 0.000000E+00 117 0 33 118 0 8 10 117
1.550000E+04 9.999999E+01 2.900000E-06 43 7 1.000000E-07 39 11 0.000000E+00 0.000000E+00 117 0 33 123 0 8 10 122
1.600000E+04 9.999999E+01 2.900000E-06 43 7 0.000000E+00 38 12 0.000000E+00 0.000000E+00 118 0 32 127 0 8 10 127
1.650000E+04 9.999999E+01 4.100000E-06 43 7 4.000000E-07 38 12 0.000000E+00 0.000000E+00 120 0 30 131 0 8 10 131
1.700000E+04 9.999999E+01 4.100000E-06 43 7 3.000000E-07 37 13 0.000000E+00 0.000000E+00 122 0 28 138 0 8 10 134
1.750000E+04 9.999999E+01 4.700000E-06 43 7 4.000000E-07 36 14 0.000000E+00 0.000000E+00 122 0 28 143 0 8 10 142
1.800000E+04 9.999999E+01 4.700000E-06 43 7 3.000000E-07 35 15 0.000000E+00 0.000000E+00 124 0 26 149 0 8 10 145
1.850000E+04 9.999999E+01 5.300000E-06 43 7 5.000000E-07 35 15 0.000000E+00 0.000000E+00 124 0 26 150 0 8 10 151
1.900000E+04 9.999999E+01 5.300000E-06 43 7 5.000000E-07 35 15 0.000000E+00 0.000000E+00 125 0 25 154 0 8 10 157
1.950000E+04 9.999999E+01 5.300000E-06 43 7 5.000000E-07 35 15 0.000000E+00 0.000000E+00 125 0 25 165 0 8 10 161
2.000000E+04 9.999999E+01 5.300000E-06 43 7 5.000000E-07 35 15 0.000000E+00 0.000000E+00 127 0 23 171 0 10 10 163
2.050000E+04 9.999999E+01 6.500000E-06 43 7 9.000000E-07 35 15 0.000000E+00 0.000000E+00 128 0 22 178 0 10 10 167
2.100000E+04 9.999999E+01 6.500000E-06 43 7 9.000000E-07 35 15 0.000000E+00 0.000000E+00 129 0 21 180 0 10 10 173
2.150000E+04 9.999999E+01 7.100000E-06 43 7 8.000000E-07 32 18 0.000000E+00 0.000000E+00 130 0 20 189 0 10 10 177
2.200000E+04 9.999999E+01 7.100000E-06 43 7 8.000000E-07 32 18 0.000000E+00 0.000000E+00 130 0 20 196 0 10 10 183
