 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 1
1.000000E+03 1.000000E+02 5.000000E-07 49 1 1.000000E-07 49 1 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 2
1.500000E+03 9.999999E+01 5.000000E-07 49 1 1.000000E-07 49 1 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 7
2.000000E+03 9.999999E+01 5.000000E-07 49 1 1.000000E-07 49 1 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 10
2.500000E+03 9.999999E+01 5.000000E-07 49 1 0.000000E+00 48 2 0.000000E+00 0.000000E+00 53 0 97 0 0 2 0 10
3.000000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 47 3 0.000000E+00 0.000000E+00 55 0 95 1 0 2 0 12
3.500000E+03 9.999999E+01 4.000000E-07 48 2 0.000000E+00 47 3 0.000000E+00 0.000000E+00 58 0 92 2 0 2 0 15
4.000000E+03 9.999999E+01 3.000000E-07 47 3 0.000000E+00 47 3 0.000000E+00 0.000000E+00 58 1 91 3 0 2 0 20
4.500000E+03 9.999999E+01 3.000000E-07 47 3 0.000000E+00 47 3 0.000000E+00 0.000000E+00 62 1 87 3 0 2 0 23
5.000000E+03 9.999999E+01 9.000000E-07 47 3 2.000000E-07 47 3 0.000000E+00 0.000000E+00 67 1 82 7 0 2 0 25
5.500000E+03 9.999999E+01 9.000000E-07 47 3 1.000000E-07 46 4 0.000000E+00 0.000000E+00 67 1 82 13 0 2 0 28
6.000000E+03 9.999999E+01 9.000000E-07 47 3 1.000000E-07 46 4 0.000000E+00 0.000000E+00 71 1 78 14 0 2 0 32
6.500000E+03 9.999999E+01 9.000000E-07 47 3 0.000000E+00 45 5 0.000000E+00 0.000000E+00 74 1 75 15 0 2 0 39
7.000000E+03 9.999999E+01 9.000000E-07 47 3 0.000000E+00 45 5 0.000000E+00 0.000000E+00 78 0 72 20 0 2 0 40
7.500000E+03 9.999999E+01 9.000000E-07 47 3 0.000000E+00 45 5 0.000000E+00 0.000000E+00 80 0 70 22 0 2 0 44
