 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 2
1.500000E+03 9.999999E+01 6.000000E-07 50 0 1.000000E-07 49 1 0.000000E+00 0.000000E+00 53 0 97 0 0 0 0 5
2.000000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 53 0 97 1 0 0 0 9
2.500000E+03 9.999999E+01 1.200000E-06 50 0 1.000000E-07 47 3 0.000000E+00 0.000000E+00 55 0 95 1 0 0 0 9
3.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 55 0 95 1 0 0 0 15
3.500000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 59 0 91 5 0 0 0 20
4.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 61 1 88 5 0 0 0 25
4.500000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 62 1 87 6 0 0 0 27
5.000000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 67 1 82 8 0 0 0 29
5.500000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 68 1 81 11 0 0 0 35
6.000000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 71 1 78 13 0 0 0 42
6.500000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 73 1 76 14 0 0 0 46
7.000000E+03 9.999999E+01 2.300000E-06 49 1 4.000000E-07 45 5 0.000000E+00 0.000000E+00 74 1 75 18 0 0 8 50
7.500000E+03 9.999999E+01 2.300000E-06 49 1 4.000000E-07 45 5 0.000000E+00 0.000000E+00 76 1 73 22 0 0 8 58
8.000000E+03 9.999999E+01 2.300000E-06 49 1 4.000000E-07 45 5 0.000000E+00 0.000000E+00 78 1 71 25 0 0 8 60
8.500000E+03 9.999999E+01 2.300000E-06 49 1 2.000000E-07 43 7 0.000000E+00 0.000000E+00 83 1 66 29 0 0 8 66
9.000000E+03 9.999999E+01 2.300000E-06 49 1 2.000000E-07 43 7 0.000000E+00 0.000000E+00 84 1 65 32 0 0 8 69
9.500000E+03 9.999999E+01 2.200000E-06 48 2 1.000000E-07 42 8 0.000000E+00 0.000000E+00 87 0 63 37 0 0 8 74
1.000000E+04 9.999999E+01 2.200000E-06 48 2 1.000000E-07 42 8 0.000000E+00 0.000000E+00 93 0 57 45 0 0 8 80
1.050000E+04 9.999999E+01 2.800000E-06 48 2 3.000000E-07 42 8 0.000000E+00 0.000000E+00 94 0 56 49 0 0 8 84
