 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 5
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 7
2.000000E+03 9.999999E+01 5.000000E-07 49 1 2.000000E-07 50 0 0.000000E+00 0.000000E+00 51 0 99 0 0 0 0 11
2.500000E+03 9.999999E+01 1.700000E-06 49 1 5.000000E-07 49 1 0.000000E+00 0.000000E+00 56 0 94 0 0 0 0 15
3.000000E+03 9.999999E+01 1.700000E-06 49 1 4.000000E-07 48 2 0.000000E+00 0.000000E+00 57 1 92 0 0 0 0 19
3.500000E+03 9.999999E+01 1.700000E-06 49 1 4.000000E-07 48 2 0.000000E+00 0.000000E+00 59 1 90 1 0 0 0 23
4.000000E+03 9.999999E+01 1.700000E-06 49 1 3.000000E-07 47 3 0.000000E+00 0.000000E+00 60 1 89 3 0 0 0 31
4.500000E+03 9.999999E+01 1.700000E-06 49 1 1.000000E-07 46 4 0.000000E+00 0.000000E+00 62 1 87 4 0 0 0 38
5.000000E+03 9.999999E+01 1.700000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 62 1 87 8 0 0 0 46
5.500000E+03 9.999999E+01 1.700000E-06 49 1 0.000000E+00 45 5 0.000000E+00 0.000000E+00 64 1 85 10 0 0 0 51
6.000000E+03 9.999999E+01 1.600000E-06 48 2 0.000000E+00 45 5 0.000000E+00 0.000000E+00 66 1 83 10 0 0 0 60
6.500000E+03 9.999999E+01 1.400000E-06 46 4 0.000000E+00 45 5 0.000000E+00 0.000000E+00 69 0 81 14 0 0 0 62
7.000000E+03 9.999999E+01 1.400000E-06 46 4 0.000000E+00 45 5 0.000000E+00 0.000000E+00 71 0 79 14 0 0 0 68
7.500000E+03 9.999999E+01 1.400000E-06 46 4 0.000000E+00 45 5 0.000000E+00 0.000000E+00 74 0 76 16 0 0 0 75
8.000000E+03 9.999999E+01 1.300000E-06 45 5 0.000000E+00 45 5 0.000000E+00 0.000000E+00 75 0 75 21 0 0 8 79
8.500000E+03 9.999999E+01 2.400000E-06 44 6 4.000000E-07 45 5 0.000000E+00 0.000000E+00 76 0 74 23 0 0 8 85
9.000000E+03 9.999999E+01 2.300000E-06 43 7 3.000000E-07 44 6 0.000000E+00 0.000000E+00 78 0 72 28 0 0 8 92
9.500000E+03 9.999999E+01 2.300000E-06 43 7 2.000000E-07 43 7 0.000000E+00 0.000000E+00 83 0 67 33 0 0 8 98
1.000000E+04 9.999999E+01 2.200000E-06 42 8 2.000000E-07 43 7 0.000000E+00 0.000000E+00 86 0 64 37 0 0 14 104
1.050000E+04 9.999999E+01 2.200000E-06 42 8 2.000000E-07 43 7 0.000000E+00 0.000000E+00 91 0 59 43 0 0 14 107
1.100000E+04 9.999999E+01 2.200000E-06 42 8 2.000000E-07 43 7 0.000000E+00 0.000000E+00 92 0 58 45 0 2 14 109
