 time 'glucose' 'NADH' 'Complex_I_without_NADH' 'Complex_I_with_NADH' 'succinate' 'Complex_II_without_succinate' 'Complex_II_with_succinate' 'quinols' 'Quinols' 'NapC_with_0_e' 'NapC_with_2_e' 'NapC_with_4_e' '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 50 0 100 0 0 0 0 0
5.000000E+02 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 49 1 100 0 0 0 0 1
1.000000E+03 1.000000E+02 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 51 1 98 0 0 0 0 3
1.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 1 96 1 0 0 0 3
2.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 53 1 96 1 0 0 0 5
2.500000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 54 1 95 1 0 0 0 10
3.000000E+03 9.999999E+01 0.000000E+00 50 0 0.000000E+00 50 0 0.000000E+00 0.000000E+00 55 1 94 2 0 0 0 13
3.500000E+03 9.999999E+01 6.000000E-07 50 0 2.000000E-07 50 0 0.000000E+00 0.000000E+00 55 1 94 2 0 0 0 18
4.000000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 57 1 92 4 0 0 0 21
4.500000E+03 9.999999E+01 1.200000E-06 50 0 2.000000E-07 48 2 0.000000E+00 0.000000E+00 58 1 91 5 0 0 0 28
5.000000E+03 9.999999E+01 1.100000E-06 49 1 0.000000E+00 46 4 0.000000E+00 0.000000E+00 60 1 89 7 0 0 0 33
5.500000E+03 9.999999E+01 1.700000E-06 49 1 2.000000E-07 45 5 0.000000E+00 0.000000E+00 62 1 87 9 0 0 0 36
6.000000E+03 9.999999E+01 1.600000E-06 48 2 1.000000E-07 44 6 0.000000E+00 0.000000E+00 64 1 85 11 0 0 0 40
6.500000E+03 9.999999E+01 1.600000E-06 48 2 0.000000E+00 43 7 0.000000E+00 0.000000E+00 66 1 83 14 0 0 0 46
7.000000E+03 9.999999E+01 1.600000E-06 48 2 0.000000E+00 43 7 0.000000E+00 0.000000E+00 68 1 81 16 0 0 0 51
7.500000E+03 9.999999E+01 1.500000E-06 47 3 0.000000E+00 43 7 0.000000E+00 0.000000E+00 69 1 80 18 0 0 0 59
8.000000E+03 9.999999E+01 2.100000E-06 47 3 2.000000E-07 43 7 0.000000E+00 0.000000E+00 70 1 79 23 0 0 8 63
8.500000E+03 9.999999E+01 2.100000E-06 47 3 2.000000E-07 43 7 0.000000E+00 0.000000E+00 71 1 78 24 0 0 8 66
9.000000E+03 9.999999E+01 2.100000E-06 47 3 1.000000E-07 42 8 0.000000E+00 0.000000E+00 74 1 75 25 0 2 8 70
9.500000E+03 9.999999E+01 2.700000E-06 47 3 2.000000E-07 41 9 0.000000E+00 0.000000E+00 77 1 72 29 0 2 8 75
1.000000E+04 9.999999E+01 2.700000E-06 47 3 2.000000E-07 41 9 0.000000E+00 0.000000E+00 79 1 70 32 0 2 8 80
1.050000E+04 9.999999E+01 3.300000E-06 47 3 4.000000E-07 41 9 0.000000E+00 0.000000E+00 80 1 69 33 0 2 8 86
1.100000E+04 9.999999E+01 3.900000E-06 47 3 6.000000E-07 41 9 0.000000E+00 0.000000E+00 82 1 67 36 0 2 8 91
1.150000E+04 9.999999E+01 3.800000E-06 46 4 6.000000E-07 41 9 0.000000E+00 0.000000E+00 85 1 64 39 0 2 8 93
1.200000E+04 9.999999E+01 4.400000E-06 46 4 8.000000E-07 41 9 0.000000E+00 0.000000E+00 87 1 62 45 0 2 8 105
1.250000E+04 9.999999E+01 4.400000E-06 46 4 8.000000E-07 41 9 0.000000E+00 0.000000E+00 88 1 61 49 0 2 8 110
1.300000E+04 9.999999E+01 5.600000E-06 46 4 1.200000E-06 41 9 0.000000E+00 0.000000E+00 90 1 59 50 0 2 8 113
1.350000E+04 9.999999E+01 5.500000E-06 45 5 1.200000E-06 41 9 0.000000E+00 0.000000E+00 94 1 55 55 0 2 8 120
1.400000E+04 9.999999E+01 5.500000E-06 45 5 1.200000E-06 41 9 0.000000E+00 0.000000E+00 95 1 54 59 0 2 8 126
1.450000E+04 9.999999E+01 5.500000E-06 45 5 1.200000E-06 41 9 0.000000E+00 0.000000E+00 99 1 50 64 0 2 8 131
1.500000E+04 9.999999E+01 5.500000E-06 45 5 1.200000E-06 41 9 0.000000E+00 0.000000E+00 100 0 50 71 0 2 8 136
1.550000E+04 9.999999E+01 5.400000E-06 44 6 1.100000E-06 40 10 0.000000E+00 0.000000E+00 101 0 49 81 0 2 8 142
1.600000E+04 9.999999E+01 5.300000E-06 43 7 1.100000E-06 40 10 0.000000E+00 0.000000E+00 103 0 47 85 0 2 16 147
1.650000E+04 9.999999E+01 5.300000E-06 43 7 1.000000E-06 39 11 0.000000E+00 0.000000E+00 104 0 46 93 0 2 16 151
1.700000E+04 9.999999E+01 5.300000E-06 43 7 8.000000E-07 37 13 0.000000E+00 0.000000E+00 105 0 45 96 0 2 16 157
1.750000E+04 9.999999E+01 5.300000E-06 43 7 8.000000E-07 37 13 0.000000E+00 0.000000E+00 106 0 44 105 0 4 16 165
1.800000E+04 9.999999E+01 5.200000E-06 42 8 8.000000E-07 37 13 0.000000E+00 0.000000E+00 112 0 38 111 0 6 16 171
1.850000E+04 9.999999E+01 5.200000E-06 42 8 7.000000E-07 36 14 0.000000E+00 0.000000E+00 112 0 38 115 0 6 16 174
1.900000E+04 9.999999E+01 4.900000E-06 39 11 7.000000E-07 36 14 0.000000E+00 0.000000E+00 115 0 35 121 0 6 16 180
1.950000E+04 9.999999E+01 4.900000E-06 39 11 7.000000E-07 36 14 0.000000E+00 0.000000E+00 118 0 32 126 0 6 16 183
2.000000E+04 9.999999E+01 4.900000E-06 39 11 5.000000E-07 34 16 0.000000E+00 0.000000E+00 119 0 31 131 0 6 16 187
2.050000E+04 9.999999E+01 4.900000E-06 39 11 4.000000E-07 33 17 0.000000E+00 0.000000E+00 120 0 30 134 0 8 16 188
2.100000E+04 9.999999E+01 5.500000E-06 39 11 5.000000E-07 32 18 0.000000E+00 0.000000E+00 120 0 30 147 0 8 16 193
2.150000E+04 9.999999E+01 5.500000E-06 39 11 5.000000E-07 32 18 0.000000E+00 0.000000E+00 121 0 29 153 0 8 16 196
2.200000E+04 9.999999E+01 6.100000E-06 39 11 7.000000E-07 32 18 0.000000E+00 0.000000E+00 122 0 28 159 0 10 16 201
2.250000E+04 9.999999E+01 6.000000E-06 38 12 7.000000E-07 32 18 0.000000E+00 0.000000E+00 124 0 26 161 0 10 16 207
2.300000E+04 9.999999E+01 6.000000E-06 38 12 7.000000E-07 32 18 0.000000E+00 0.000000E+00 124 0 26 163 0 10 16 213
2.350000E+04 9.999999E+01 6.000000E-06 38 12 6.000000E-07 31 19 0.000000E+00 0.000000E+00 127 0 23 167 0 10 16 215
2.400000E+04 9.999999E+01 5.900000E-06 37 13 6.000000E-07 31 19 0.000000E+00 0.000000E+00 129 0 21 173 0 14 16 217
2.450000E+04 9.999999E+01 6.400000E-06 36 14 8.000000E-07 31 19 0.000000E+00 0.000000E+00 130 0 20 181 3 14 16 219
2.500000E+04 9.999999E+01 6.400000E-06 36 14 8.000000E-07 31 19 0.000000E+00 0.000000E+00 130 0 20 187 3 14 16 222
2.550000E+04 9.999999E+01 6.400000E-06 36 14 8.000000E-07 31 19 0.000000E+00 0.000000E+00 132 0 18 197 3 14 16 224
2.600000E+04 9.999999E+01 6.400000E-06 36 14 7.000000E-07 30 20 0.000000E+00 0.000000E+00 132 0 18 201 3 16 16 226
2.650000E+04 9.999999E+01 6.400000E-06 36 14 7.000000E-07 30 20 0.000000E+00 0.000000E+00 134 0 16 207 3 16 18 227
2.700000E+04 9.999999E+01 6.400000E-06 36 14 6.000000E-07 29 21 0.000000E+00 0.000000E+00 134 0 16 211 3 16 18 229
2.750000E+04 9.999999E+01 6.400000E-06 36 14 6.000000E-07 29 21 0.000000E+00 0.000000E+00 134 0 16 219 3 16 18 231
2.800000E+04 9.999999E+01 7.600000E-06 36 14 9.000000E-07 28 22 0.000000E+00 0.000000E+00 137 0 13 220 3 16 18 239
2.850000E+04 9.999999E+01 7.600000E-06 36 14 8.000000E-07 27 23 0.000000E+00 0.000000E+00 138 0 12 229 3 16 18 241
2.900000E+04 9.999999E+01 7.600000E-06 36 14 8.000000E-07 27 23 0.000000E+00 0.000000E+00 139 0 11 236 3 16 18 242
2.950000E+04 9.999999E+01 7.600000E-06 36 14 8.000000E-07 27 23 0.000000E+00 0.000000E+00 139 0 11 242 3 16 18 245
3.000000E+04 9.999999E+01 8.200000E-06 36 14 1.000000E-06 27 23 0.000000E+00 0.000000E+00 141 0 9 249 3 18 18 245
3.050000E+04 9.999999E+01 8.200000E-06 36 14 1.000000E-06 27 23 0.000000E+00 0.000000E+00 142 0 8 258 3 18 18 247
3.100000E+04 9.999999E+01 8.200000E-06 36 14 1.000000E-06 27 23 0.000000E+00 0.000000E+00 144 0 6 263 3 18 18 249
3.150000E+04 9.999999E+01 8.800000E-06 36 14 1.200000E-06 27 23 0.000000E+00 0.000000E+00 144 0 6 268 3 18 18 251
3.200000E+04 9.999999E+01 8.800000E-06 36 14 1.200000E-06 27 23 0.000000E+00 0.000000E+00 144 0 6 276 3 18 22 256
3.250000E+04 9.999999E+01 8.800000E-06 36 14 1.200000E-06 27 23 0.000000E+00 0.000000E+00 146 0 4 285 3 18 22 259
3.300000E+04 9.999999E+01 8.800000E-06 36 14 1.100000E-06 26 24 0.000000E+00 0.000000E+00 147 0 3 288 3 18 22 261
3.350000E+04 9.999999E+01 8.800000E-06 36 14 1.000000E-06 25 25 0.000000E+00 0.000000E+00 147 0 3 295 3 18 22 265
3.400000E+04 9.999999E+01 8.800000E-06 36 14 9.000000E-07 25 25 0.000000E+00 0.000000E+00 145 2 3 300 3 18 22 265
3.450000E+04 9.999999E+01 8.800000E-06 36 14 9.000000E-07 25 25 0.000000E+00 0.000000E+00 145 2 3 308 3 18 22 266
3.500000E+04 9.999999E+01 9.400000E-06 36 14 1.100000E-06 25 25 0.000000E+00 0.000000E+00 145 1 4 312 3 18 22 270
3.550000E+04 9.999999E+01 9.400000E-06 36 14 1.000000E-06 24 26 0.000000E+00 0.000000E+00 145 1 4 316 3 18 22 273
3.600000E+04 9.999999E+01 9.400000E-06 36 14 1.000000E-06 24 26 0.000000E+00 0.000000E+00 145 1 4 320 3 18 22 275
3.650000E+04 9.999999E+01 9.400000E-06 36 14 9.000000E-07 23 27 0.000000E+00 0.000000E+00 145 1 4 326 3 18 22 275
3.700000E+04 9.999999E+01 9.400000E-06 36 14 7.000000E-07 21 29 0.000000E+00 0.000000E+00 145 0 5 331 3 18 22 280
3.750000E+04 9.999999E+01 9.400000E-06 36 14 6.000000E-07 20 30 0.000000E+00 0.000000E+00 145 0 5 333 3 20 22 280
3.800000E+04 9.999999E+01 9.400000E-06 36 14 6.000000E-07 20 30 0.000000E+00 0.000000E+00 145 0 5 336 3 20 22 282
3.850000E+04 9.999999E+01 1.000000E-05 36 14 8.000000E-07 20 30 0.000000E+00 0.000000E+00 146 0 4 340 3 22 22 286
3.900000E+04 9.999999E+01 1.000000E-05 36 14 8.000000E-07 20 30 0.000000E+00 0.000000E+00 146 0 4 343 3 22 22 286
3.950000E+04 9.999999E+01 1.060000E-05 36 14 1.000000E-06 20 30 0.000000E+00 0.000000E+00 146 0 4 344 3 22 22 289
4.000000E+04 9.999999E+01 1.050000E-05 35 15 1.000000E-06 20 30 0.000000E+00 0.000000E+00 146 0 4 350 3 22 22 293
4.050000E+04 9.999999E+01 1.110000E-05 35 15 1.200000E-06 20 30 0.000000E+00 0.000000E+00 146 0 4 351 3 24 22 296
